fecha_mes,tpm_prom,tpm_cierre,ipc,imacec,tasa_desempleo,dolar_prom,dolar_cierre,libra_cobre_prom,libra_cobre_cierre
2018-09-01,2.5,2.5,2.849709973,94.414393305275,7.4702905165262,680.9147058823529,661.5,2.73066315884968,2.73066315884968
2018-10-01,2.602272727272727,2.75,2.654721428,102.1916299675,7.4119068299065,676.8409090909091,693.31,2.8195092080196,2.8195092080196
2018-11-01,2.75,2.75,2.481463302,105.56211613868,7.3111275021128,677.612,669.43,2.809126372131,2.809126372131
2018-12-01,2.75,2.75,2.14098658,109.03011517858,7.1464633153887,681.9868421052631,695.69,2.76431552209018,2.76431552209018
2019-01-01,2.761363636363636,3.0,1.785591462,98.807623610085,7.1295721723762,677.0618181818182,666.76,2.69074662070217,2.69074662070217
2019-02-01,3.0,3.0,1.727118956,93.240562119026,7.0342779076251,656.3045,649.92,2.84777283861018,2.84777283861018
2019-03-01,3.0,3.0,2.004592338,106.69070751607,7.23627924029,667.6785714285714,681.09,2.9261634763676,2.9261634763676
2019-04-01,3.0,3.0,1.997490342,103.83449766231,7.0963377412054,667.3990476190476,677.67,2.92347818198313,2.92347818198313
2019-05-01,3.0,3.0,2.349404499,103.40967214337,7.2322801999576,692.0038095238095,707.86,2.73442347818198,2.73442347818198
2019-06-01,2.625,2.5,2.305203945,99.182117282143,7.2538126303226,692.409,679.86,2.66190238592035,2.66190238592035
2019-07-01,2.5,2.5,2.201773321,96.292136249094,7.5486410796646,686.0595454545454,699.98,2.69429828540325,2.69429828540325
2019-08-01,2.5,2.5,2.306635658,101.33680473836,7.5718079861493,713.7033333333334,720.65,2.5891227433548,2.5891227433548
2019-09-01,2.055555555555555,2.0,2.113110593,97.04316397109,7.3372973397862,718.4422222222222,725.68,2.60613263176994,2.60613263176994
2019-10-01,1.943181818181818,1.75,2.535352339,97.557815395142,7.1410798092785,721.0322727272727,726.34,2.60495781547673,2.60495781547673
2019-11-01,1.75,1.75,2.707933121,100.29597151742,6.9603082938941,776.53,828.25,2.65793794792706,2.65793794792706
2019-12-01,1.75,1.75,3.000480211,110.03960862792,7.0631690877494,770.3905,744.62,2.74990020865463,2.74990020865463
2020-01-01,1.75,1.75,3.468838455,99.726585989509,7.4430743295789,772.6477272727273,797.96,2.74389912002177,2.74389912002177
2020-02-01,1.75,1.75,3.88476291,95.777693546887,7.8105192968302,796.3795,816.26,2.5793567994194,2.5793567994194
2020-03-01,1.375,1.0,3.736201434,102.04995529307,8.2285090973616,839.3754545454544,846.3,2.34903383833802,2.34903383833802
2020-04-01,0.5,0.5,3.424472063,88.167635520628,9.0018555844912,853.3790476190476,836.62,2.28987117844507,2.28987117844507
2020-05-01,0.5,0.5,2.751963838,86.887787133634,11.206932833479,821.8052631578947,812.74,2.37404517826363,2.37404517826363
2020-06-01,0.5,0.5,2.628031381,85.333955241404,12.217859680127,793.7180952380953,816.36,2.60473101696453,2.60473101696453
2020-07-01,0.5,0.5,2.501811368,85.009016978429,13.091216396143,784.7290909090909,754.45,2.88204662977411,2.88204662977411
2020-08-01,0.5,0.5,2.445426635,90.178266811196,12.907461467072,784.6619047619048,779.92,2.94688378844235,2.94688378844235
2020-09-01,0.5,0.5,3.083712086,92.23888919338,12.34829068332,773.402380952381,784.46,3.04472920257643,3.04472920257643
2020-10-01,0.5,0.5,2.956460095,96.232464096099,11.577038760121,788.2671428571429,770.45,3.04035652726118,3.04035652726118
2020-11-01,0.5,0.5,2.728012833,101.31170190947,10.758022977255,762.884761904762,766.69,3.20395083008256,3.20395083008256
2020-12-01,0.5,0.5,2.972870899,110.66572544925,10.286318749044,734.733,711.24,3.51775378753515,3.51775378753515
2021-01-01,0.5,0.5,3.112206333,96.307192010259,10.227160890761,723.5559999999999,741.4,3.61539508300826,3.61539508300826
2021-02-01,0.5,0.5,2.842162039,93.702525143204,10.304521336183,722.6265000000001,708.04,3.83754422570988,3.83754422570988
2021-03-01,0.5,0.5,2.888043137,108.81866607455,10.353809664207,726.3660869565217,732.11,4.08463213281321,4.08463213281321
2021-04-01,0.5,0.5,3.317926702,101.64409031591,10.244367108474,707.8452380952381,705.09,4.23457770117028,4.23457770117028
2021-05-01,0.5,0.5,3.647043435,103.87593905846,10.037301451191,712.2595,724.92,4.61941848861472,4.61941848861472
2021-06-01,0.5,0.5,3.804306983,102.72709053896,9.4964882170436,726.5445,735.28,4.36016964528713,4.36016964528713
2021-07-01,0.6309523809523809,0.75,4.539198756,99.821756520536,8.9332892027599,750.4404761904761,758.53,4.2790483534428,4.2790483534428
2021-08-01,0.75,0.75,4.776414855,106.38023149111,8.5475660411635,779.8281818181819,779.97,4.24439354077837,4.24439354077837
2021-09-01,1.5,1.5,5.341392625,104.65741939941,8.4056111552988,783.6261904761906,803.59,4.22937040733013,4.22937040733013
2021-10-01,2.25,2.75,6.025915976,108.99438765152,8.0766005069859,813.9505,805.47,4.43549850312982,4.43549850312982
2021-11-01,2.75,2.75,6.701179435,114.8186157965,7.527649055274,812.6247619047618,836.73,4.42959266987209,4.42959266987209
2021-12-01,3.464285714285714,4.0,7.17284093,120.35026222044,7.1898934478904,849.1219047619048,850.25,4.33199219813118,4.33199219813118
2022-01-01,4.214285714285714,5.5,7.703733136,103.25055214499,7.271464819756,822.05,810.12,4.43432822280686,4.43432822280686
2022-02-01,5.5,5.5,7.815572432,98.392747587433,7.4985219215408,807.068,805.25,4.50936677855393,4.50936677855393
2022-03-01,5.630434782608695,7.0,9.404368917,114.98830904692,7.7978651688704,799.1873913043479,787.16,4.64374036106323,4.64374036106323
2022-04-01,7.0,7.0,10.51752852,107.64602778696,7.7474931765825,815.123,856.58,4.61903746711422,4.61903746711422
2022-05-01,8.022727272727273,8.25,11.54280527,109.68114129005,7.8039797578749,849.3900000000001,826.26,4.24694275605552,4.24694275605552
2022-06-01,8.8125,9.0,12.49339779,105.60043224277,7.8114737505625,857.7695,919.97,4.09740088905017,4.09740088905017
2022-07-01,9.428571428571429,9.75,13.12472889,99.384453159201,7.9188115449306,953.7061904761906,911.42,3.41549033838338,3.41549033838338
2022-08-01,9.75,9.75,14.08466187,107.05564715782,7.9293997650867,904.3522727272727,882.11,3.61107683933593,3.61107683933593
2022-09-01,10.55,10.75,13.73133171,104.84429958116,8.0400244066344,921.0075,966.0,3.50843690465391,3.50843690465391
2022-10-01,11.06578947368421,11.25,12.80663704,106.94628305303,7.9683805988207,955.8947368421053,945.31,3.45695817835435,3.45695817835435
2022-11-01,11.25,11.25,13.34145686,111.52735576664,7.9488231355874,917.0528571428572,905.7,3.64236142610905,3.64236142610905
2022-12-01,11.25,11.25,12.78165415,118.82960695024,7.8627488308129,875.6614285714286,859.51,3.79535063049986,3.79535063049986
2023-01-01,11.25,11.25,12.34033586,104.65385748989,8.0372443026616,826.3357142857143,810.37,4.08227796425656,4.08227796425656
2023-02-01,11.25,11.25,12.31319042,98.553545282275,8.3676406179058,798.2574999999999,831.24,4.0620520729384,4.0620520729384
2023-03-01,11.25,11.25,11.06821175,113.27434917839,8.808478760936,809.5039130434783,789.32,4.00785630046267,4.00785630046267
2023-04-01,11.25,11.25,9.82433626,107.11089855154,8.6597088797411,803.8368421052631,801.61,3.99800417309263,3.99800417309263
2023-05-01,11.25,11.25,8.872233088,109.0237569557,8.5247377029714,798.6354545454545,803.94,3.73504490610542,3.73504490610542
2023-06-01,11.25,11.25,7.400533369,105.62943122294,8.5275846527762,799.8725000000001,802.68,3.80396897396353,3.80396897396353
2023-07-01,11.20238095238095,10.25,6.070659613,102.28184918977,8.7722140467169,813.3971428571429,827.84,3.83074480631407,3.83074480631407
2023-08-01,10.25,10.25,4.925131055,107.50349983061,8.9956512830772,855.6595454545455,854.22,3.78833802050259,3.78833802050259
2023-09-01,9.618421052631579,9.5,4.686963759,105.7903745421,8.913008571937,884.4036842105262,906.84,3.7516374852581,3.7516374852581
2023-10-01,9.45,9.0,4.453530541,109.50089477486,8.8864690786627,926.347,910.28,3.60140615077565,3.60140615077565
2023-11-01,9.0,9.0,4.215618051,114.07168353179,8.732412133756,886.6142857142858,867.86,3.70767939762315,3.70767939762315
2023-12-01,8.723684210526315,8.25,3.37450056,119.47378929813,8.4756393474728,874.6657894736843,884.59,3.80754331851583,3.80754331851583
2024-01-01,8.25,8.25,3.234452124,108.57310427614,8.4356310785176,907.9868181818182,932.66,3.78494965073029,3.78494965073029
2024-02-01,7.25,7.25,3.566657,104.30565037628,8.5042567185626,963.442380952381,980.19,3.76972693459131,3.76972693459131
2024-03-01,7.25,7.25,3.209628162,114.6162650446,8.6777779966085,967.9325000000001,982.38,3.93523995282591,3.93523995282591
2024-04-01,6.568181818181818,6.5,3.4821209392144,111.28337857208,8.5237837145473,960.1381818181818,943.62,4.30120203211467,4.30120203211467
2024-05-01,6.357142857142857,6.0,3.4222492766592,109.38123881741,8.3128804231685,917.8771428571428,917.98,4.59451601197496,4.59451601197496
2024-06-01,5.907894736842105,5.75,3.7778068406445,104.87634192427,8.3481780359655,926.081052631579,951.02,4.37340107048898,4.37340107048898
2024-07-01,5.75,5.75,4.4173706708869,106.87583275,8.6841757807491,937.5609090909091,956.58,4.26089540052617,4.26089540052617
2024-08-01,5.75,5.75,4.5609002268768,109.90525559164,8.9013222957233,929.895238095238,917.38,4.06591218361608,4.06591218361608
2024-09-01,5.527777777777778,5.5,3.991731107426,106.32873388951,8.7423149114593,926.2144444444444,896.25,4.19781366234238,4.19781366234238
2024-10-01,5.397727272727272,5.25,4.6984342929578,112.6697629105,8.5800798734878,933.8122727272727,950.89,4.32693162540483,4.32693162540483
2024-11-01,5.25,5.25,4.1841311531558,116.84504090734,8.2176493561929,971.6,977.32,4.11626039861745,4.11626039861745
2024-12-01,5.15,5.0,4.527165172795,127.58610908617,8.079730080387,982.2959999999999,992.12,4.04583556349847,4.04583556349847
2025-01-01,5.0,5.0,4.9415503834856,112.1861404956,8.0230055082,1000.763636363636,988.1,4.07216209596212,4.07216209596212
2025-02-01,5.0,5.0,4.7383011500194,104.63103572958,8.3822153939868,956.6200000000001,951.21,4.23168165035244,4.23168165035244
2025-03-01,5.0,5.0,4.8668983032839,120.26442117979,8.7089485873871,932.5519047619048,946.1,4.41394435322187,4.41394435322187
2025-04-01,5.0,5.0,4.5177457921622,115.59860362448,8.8410980092718,961.9571428571428,945.42,4.16948499061063,4.16948499061063
2025-05-01,5.0,5.0,4.45063584759194,113.68325414443,8.9430136868653,941.0125,937.37,4.32264063648157,4.32264063648157
2025-06-01,5.0,5.0,4.11182295453527,108.41654927337,8.892660584844,938.0369999999999,935.74,4.46051473723363,4.46051473723363
2025-07-01,4.977272727272728,4.75,4.25908958637655,108.58247960021,8.6989792816425,951.55,978.07,4.43533125890176,4.43533125890176
2025-08-01,4.75,4.75,4.03056920544473,110.20157047333,8.5611287247469,966.3035,967.48,4.37528916547977,4.37528916547977
2025-09-01,4.75,4.75,4.39980568379954,109.83345754609,8.5289492688114,960.3675,961.24,4.51448775752737,4.51448775752737
2025-10-01,4.75,4.75,3.43569811190348,114.98767952324,8.4476619428872,953.9731818181818,940.57,4.85163883118179,4.85163883118179
2025-11-01,4.75,4.75,3.44619941165598,118.44721471715,8.4243435086445,935.6975,929.14,4.89915722437427,4.89915722437427
2025-12-01,4.6375,4.5,3.45240376149631,129.2022409563,8.049513652087,916.1629999999999,911.18,5.35411544846731,5.35411544846731
