actor,topico_modelo,peso_medio,peso_total,n_dominante,ranking
Pablo Mattar Oyarzún,tema_nmf_03,0.029195325492878933,0.029195325492878933,0,8
Pablo Mattar Oyarzún,tema_nmf_08,0.027951210164734053,0.027951210164734053,0,9
Pablo Mattar Oyarzún,tema_nmf_02,0.022293749237051,0.022293749237051,0,10
Pablo Mattar Oyarzún,tema_nmf_10,0.01731215321883657,0.01731215321883657,0,11
Pablo Mattar Oyarzún,tema_nmf_12,0.004426108870060218,0.004426108870060218,0,12
Pablo Mattar Oyarzún,tema_nmf_09,0.0025736025986583463,0.0025736025986583463,0,13
Pablo Mattar Oyarzún,tema_nmf_14,0.001221745484261759,0.001221745484261759,0,14
Pablo Pincheira Brown,tema_nmf_09,0.26298635761466105,0.26298635761466105,1,1
Pablo Pincheira Brown,tema_nmf_03,0.2528949550190421,0.2528949550190421,0,2
Pablo Pincheira Brown,tema_nmf_08,0.23974722660896683,0.23974722660896683,0,3
Pablo Pincheira Brown,tema_nmf_02,0.08763117680247191,0.08763117680247191,0,4
Pablo Pincheira Brown,tema_nmf_07,0.08496484287954346,0.08496484287954346,0,5
Pablo Pincheira Brown,tema_nmf_06,0.027784701098287807,0.027784701098287807,0,6
Pablo Pincheira Brown,tema_nmf_10,0.02108606845811383,0.02108606845811383,0,7
Pablo Pincheira Brown,tema_nmf_04,0.012417415839686674,0.012417415839686674,0,8
Pablo Pincheira Brown,tema_nmf_01,0.005362227749812253,0.005362227749812253,0,9
Pablo Pincheira Brown,tema_nmf_11,0.005125027929414014,0.005125027929414014,0,10
Pablo Pincheira Brown,tema_nmf_05,0.0,0.0,0,11
Pablo Pincheira Brown,tema_nmf_12,0.0,0.0,0,12
Pablo Pincheira Brown,tema_nmf_13,0.0,0.0,0,13
Pablo Pincheira Brown,tema_nmf_14,0.0,0.0,0,14
Ricardo Vicuña Poblete,tema_nmf_04,0.2607966450682951,11.475052383004984,18,1
Ricardo Vicuña Poblete,tema_nmf_01,0.2473489243381248,10.88335267087749,15,2
Ricardo Vicuña Poblete,tema_nmf_10,0.10491853463284541,4.616415523845198,6,3
Ricardo Vicuña Poblete,tema_nmf_02,0.09498047521615907,4.179140909510999,2,4
Ricardo Vicuña Poblete,tema_nmf_03,0.07733437746728047,3.402712608560341,1,5
Ricardo Vicuña Poblete,tema_nmf_07,0.06340467025111206,2.7898054910489303,1,6
Ricardo Vicuña Poblete,tema_nmf_14,0.04248804838042714,1.8694741287387941,1,7
Ricardo Vicuña Poblete,tema_nmf_06,0.03573890639549871,1.5725118814019432,0,8
Ricardo Vicuña Poblete,tema_nmf_09,0.024540321886643568,1.079774163012317,0,9
Ricardo Vicuña Poblete,tema_nmf_08,0.014787890559176188,0.6506671846037523,0,10
Ricardo Vicuña Poblete,tema_nmf_12,0.013094376055299088,0.5761525464331598,0,11
Ricardo Vicuña Poblete,tema_nmf_13,0.010513719849150272,0.462603673362612,0,12
Ricardo Vicuña Poblete,tema_nmf_05,0.00798000446855497,0.35112019661641863,0,13
Ricardo Vicuña Poblete,tema_nmf_11,0.0020731054314331613,0.0912166389830591,0,14
Rodrigo Alfaro,tema_nmf_08,0.37625198231188217,0.37625198231188217,1,1
Rodrigo Alfaro,tema_nmf_02,0.19974226800012904,0.19974226800012904,0,2
Rodrigo Alfaro,tema_nmf_04,0.13324731325073796,0.13324731325073796,0,3
Rodrigo Alfaro,tema_nmf_07,0.12270558037779174,0.12270558037779174,0,4
Rodrigo Alfaro,tema_nmf_09,0.052890451467904956,0.052890451467904956,0,5
Rodrigo Alfaro,tema_nmf_10,0.04689487808260736,0.04689487808260736,0,6
Rodrigo Alfaro,tema_nmf_06,0.02538936732512127,0.02538936732512127,0,7
Rodrigo Alfaro,tema_nmf_03,0.012959912404908083,0.012959912404908083,0,8
Rodrigo Alfaro,tema_nmf_05,0.011415932970274845,0.011415932970274845,0,9
Rodrigo Alfaro,tema_nmf_13,0.009413478122080396,0.009413478122080396,0,10
Rodrigo Alfaro,tema_nmf_14,0.009088835686562187,0.009088835686562187,0,11
Rodrigo Alfaro,tema_nmf_01,0.0,0.0,0,12
Rodrigo Alfaro,tema_nmf_11,0.0,0.0,0,13
Rodrigo Alfaro,tema_nmf_12,0.0,0.0,0,14
Rodrigo Cerda Norambuena,tema_nmf_06,0.47103764900312955,9.420752980062591,13,1
Rodrigo Cerda Norambuena,tema_nmf_03,0.11613215571832161,2.322643114366432,1,2
Rodrigo Cerda Norambuena,tema_nmf_07,0.10055612278402234,2.011122455680447,1,3
Rodrigo Cerda Norambuena,tema_nmf_01,0.09222173552938775,1.844434710587755,2,4
Rodrigo Cerda Norambuena,tema_nmf_02,0.08241798410659473,1.6483596821318947,1,5
Rodrigo Cerda Norambuena,tema_nmf_10,0.03946761344337021,0.7893522688674042,1,6
Rodrigo Cerda Norambuena,tema_nmf_14,0.03431330568664674,0.6862661137329349,1,7
Rodrigo Cerda Norambuena,tema_nmf_09,0.032948713757712605,0.6589742751542521,0,8
Rodrigo Cerda Norambuena,tema_nmf_08,0.011951203276144698,0.23902406552289396,0,9
Rodrigo Cerda Norambuena,tema_nmf_12,0.005774958978081407,0.11549917956162814,0,10
Rodrigo Cerda Norambuena,tema_nmf_04,0.0046071641681882354,0.0921432833637647,0,11
Rodrigo Cerda Norambuena,tema_nmf_05,0.003714796545100567,0.07429593090201134,0,12
Rodrigo Cerda Norambuena,tema_nmf_13,0.003140207116299588,0.06280414232599175,0,13
Rodrigo Cerda Norambuena,tema_nmf_11,0.0017163898869999351,0.0343277977399987,0,14
Rodrigo Valdés Pulido,tema_nmf_04,0.3455239138136911,74.28764146994358,102,1
Rodrigo Valdés Pulido,tema_nmf_02,0.09680192773161853,20.812414462297983,9,2
Rodrigo Valdés Pulido,tema_nmf_01,0.08695256910120315,18.69480235675868,13,3
Rodrigo Valdés Pulido,tema_nmf_09,0.06635949631236387,14.267291707158233,20,4
Rodrigo Valdés Pulido,tema_nmf_03,0.06433611209493172,13.832264100410319,7,5
Rodrigo Valdés Pulido,tema_nmf_10,0.06143765805546923,13.209096481925885,15,6
Rodrigo Valdés Pulido,tema_nmf_05,0.0532069516665893,11.4394946083167,10,7
Rodrigo Valdés Pulido,tema_nmf_12,0.05305985324491836,11.407868447657448,9,8
Rodrigo Valdés Pulido,tema_nmf_07,0.04195985297498531,9.021368389621841,2,9
Rodrigo Valdés Pulido,tema_nmf_14,0.04153562336542223,8.930159023565778,10,10
Rodrigo Valdés Pulido,tema_nmf_06,0.03928266826886846,8.44577367780672,10,11
Rodrigo Valdés Pulido,tema_nmf_13,0.02106217413511671,4.5283674390500925,7,12
Rodrigo Valdés Pulido,tema_nmf_08,0.020999312459576966,4.514852178809048,0,13
Rodrigo Valdés Pulido,tema_nmf_11,0.007481886775245115,1.6086056566776996,1,14
Rodrigo Vergara Montes,tema_nmf_11,0.21758329547761648,223.2404611600345,240,1
Rodrigo Vergara Montes,tema_nmf_04,0.11190663469992862,114.81620720212676,116,2
Rodrigo Vergara Montes,tema_nmf_05,0.10917808458776941,112.01671478705141,92,3
Rodrigo Vergara Montes,tema_nmf_06,0.09946113319262595,102.04712265563423,109,4
Rodrigo Vergara Montes,tema_nmf_01,0.08127120158051584,83.38425282160925,100,5
Rodrigo Vergara Montes,tema_nmf_07,0.06972457767181907,71.53741669128637,58,6
Rodrigo Vergara Montes,tema_nmf_02,0.05976206181590614,61.3158754231197,77,7
Rodrigo Vergara Montes,tema_nmf_08,0.04542596723362397,46.60704238169819,50,8
Rodrigo Vergara Montes,tema_nmf_03,0.04496160953332829,46.130611381194825,32,9
Rodrigo Vergara Montes,tema_nmf_09,0.0371013574074203,38.065992700013226,31,10
Rodrigo Vergara Montes,tema_nmf_10,0.027919661404930712,28.645572601458912,27,11
Rodrigo Vergara Montes,tema_nmf_13,0.02336042456014162,23.9677955987053,25,12
Rodrigo Vergara Montes,tema_nmf_12,0.022318937974487703,22.899230361824383,17,13
Rodrigo Vergara Montes,tema_nmf_14,0.021759945647410288,22.325704234242956,52,14
Rodrigo Álvarez Zenteno,tema_nmf_06,0.19121868040274395,0.19121868040274395,1,1
Rodrigo Álvarez Zenteno,tema_nmf_09,0.1620182729956261,0.1620182729956261,0,2
Rodrigo Álvarez Zenteno,tema_nmf_10,0.1122708332350695,0.1122708332350695,0,3
Rodrigo Álvarez Zenteno,tema_nmf_07,0.09793647077319133,0.09793647077319133,0,4
Rodrigo Álvarez Zenteno,tema_nmf_03,0.09171259009059912,0.09171259009059912,0,5
Rodrigo Álvarez Zenteno,tema_nmf_02,0.08932493728438787,0.08932493728438787,0,6
Rodrigo Álvarez Zenteno,tema_nmf_01,0.0710006509190417,0.0710006509190417,0,7
Rodrigo Álvarez Zenteno,tema_nmf_08,0.04877497720934863,0.04877497720934863,0,8
Rodrigo Álvarez Zenteno,tema_nmf_11,0.04731633945537935,0.04731633945537935,0,9
Rodrigo Álvarez Zenteno,tema_nmf_05,0.031742910533991135,0.031742910533991135,0,10
Rodrigo Álvarez Zenteno,tema_nmf_12,0.031450660383329804,0.031450660383329804,0,11
Rodrigo Álvarez Zenteno,tema_nmf_14,0.013805359043246852,0.013805359043246852,0,12
Rodrigo Álvarez Zenteno,tema_nmf_13,0.010718846360200006,0.010718846360200006,0,13
Rodrigo Álvarez Zenteno,tema_nmf_04,0.0007084713138447014,0.0007084713138447014,0,14
Sebastián Claro Edwards,tema_nmf_01,0.17162534740082208,101.60220566128667,127,1
Sebastián Claro Edwards,tema_nmf_02,0.14049363383771704,83.17223123192849,95,2
Sebastián Claro Edwards,tema_nmf_03,0.1110743168483581,65.755995574228,71,3
Sebastián Claro Edwards,tema_nmf_08,0.08625669786786758,51.06396513777761,47,4
Sebastián Claro Edwards,tema_nmf_10,0.08430295761539894,49.90735090831617,49,5
Sebastián Claro Edwards,tema_nmf_09,0.07918490066232349,46.87746119209551,37,6
Sebastián Claro Edwards,tema_nmf_12,0.07678096398020232,45.454330676279774,53,7
Sebastián Claro Edwards,tema_nmf_13,0.06513011604178773,38.557028696738335,42,8
Sebastián Claro Edwards,tema_nmf_07,0.05736574888386773,33.9605233392497,21,9
Sebastián Claro Edwards,tema_nmf_05,0.04234796719638437,25.069996580259545,17,10
Sebastián Claro Edwards,tema_nmf_14,0.03279752786550408,19.416136496378414,13,11
Sebastián Claro Edwards,tema_nmf_04,0.02486272203243683,14.718731443202604,10,12
Sebastián Claro Edwards,tema_nmf_06,0.013940732910937037,8.252913883274726,2,13
Sebastián Claro Edwards,tema_nmf_11,0.013836366856392685,8.19112917898447,8,14
Sergio Lehmann Beresi,tema_nmf_08,0.17736537001785624,140.29600768412428,246,1
Sergio Lehmann Beresi,tema_nmf_03,0.14797719080989688,117.04995793062844,163,2
Sergio Lehmann Beresi,tema_nmf_13,0.1113687301321174,88.09266553450486,105,3
Sergio Lehmann Beresi,tema_nmf_01,0.10668826839672142,84.39042030180664,80,4
Sergio Lehmann Beresi,tema_nmf_02,0.10595736085879319,83.81227243930542,62,5
Sergio Lehmann Beresi,tema_nmf_07,0.08523404323459541,67.42012819856497,29,6
Sergio Lehmann Beresi,tema_nmf_12,0.04624241019879703,36.57774646724845,29,7
Sergio Lehmann Beresi,tema_nmf_09,0.04466074899664592,35.32665245634692,13,8
Sergio Lehmann Beresi,tema_nmf_10,0.04388660820713568,34.71430709184432,19,9
Sergio Lehmann Beresi,tema_nmf_11,0.03672245691740069,29.047463421663945,9,10
Sergio Lehmann Beresi,tema_nmf_14,0.03352738376209998,26.520160555821086,14,11
Sergio Lehmann Beresi,tema_nmf_05,0.0290799358740333,23.00222927636034,12,12
Sergio Lehmann Beresi,tema_nmf_04,0.015343594167367894,12.136782986388004,7,13
Sergio Lehmann Beresi,tema_nmf_06,0.014681675923378419,11.61320565539233,3,14
Vittorio Corbo Lioi,tema_nmf_04,0.13892857706251233,63.2125025634431,82,1
Vittorio Corbo Lioi,tema_nmf_06,0.1375417797075983,62.581509766957225,90,2
Vittorio Corbo Lioi,tema_nmf_11,0.1023032181591241,46.547964262401464,35,3
Vittorio Corbo Lioi,tema_nmf_05,0.09657495809457349,43.941605933030935,15,4
Vittorio Corbo Lioi,tema_nmf_07,0.0751059306738844,34.1731984566174,25,5
Vittorio Corbo Lioi,tema_nmf_01,0.06801763385302015,30.948023403124168,31,6
Vittorio Corbo Lioi,tema_nmf_03,0.06519386163782083,29.66320704520848,27,7
Vittorio Corbo Lioi,tema_nmf_02,0.06513269728653136,29.635377265371766,33,8
Vittorio Corbo Lioi,tema_nmf_09,0.044423502339331185,20.21269356439569,30,9
Vittorio Corbo Lioi,tema_nmf_08,0.03762865242139735,17.121036851735795,14,10
Vittorio Corbo Lioi,tema_nmf_13,0.036366393507416474,16.546709045874497,20,11
Vittorio Corbo Lioi,tema_nmf_10,0.032914928943132665,14.976292669125362,14,12
Vittorio Corbo Lioi,tema_nmf_12,0.021273469474615985,9.679428610950273,7,13
Vittorio Corbo Lioi,tema_nmf_14,0.017055935300579875,7.760450561763843,32,14
