meeting_id,fecha,anio,topico_modelo,peso_medio,peso_total,n_dominante,ranking
RPM-2013-07-11,2013-07-11,2013,tema_nmf_14,0.042513788633479606,3.23104793614445,3,12
RPM-2013-07-11,2013-07-11,2013,tema_nmf_13,0.039992772077888344,3.0394506779195143,1,13
RPM-2013-07-11,2013-07-11,2013,tema_nmf_10,0.0365751479250997,2.7797112423075774,2,14
RPM-2013-08-13,2013-08-13,2013,tema_nmf_01,0.17647457551757406,11.823796559677461,21,1
RPM-2013-08-13,2013-08-13,2013,tema_nmf_02,0.1188673483374816,7.964112338611267,7,2
RPM-2013-08-13,2013-08-13,2013,tema_nmf_05,0.09665643130979447,6.475980897756229,6,3
RPM-2013-08-13,2013-08-13,2013,tema_nmf_11,0.09492441208819494,6.359935609909061,6,4
RPM-2013-08-13,2013-08-13,2013,tema_nmf_07,0.07935113714608777,5.316526188787881,3,5
RPM-2013-08-13,2013-08-13,2013,tema_nmf_10,0.06387672758951797,4.279740748497704,3,6
RPM-2013-08-13,2013-08-13,2013,tema_nmf_04,0.06316097630715455,4.231785412579354,3,7
RPM-2013-08-13,2013-08-13,2013,tema_nmf_08,0.05844369432443443,3.9157275197371066,4,8
RPM-2013-08-13,2013-08-13,2013,tema_nmf_06,0.055984319761153464,3.750949423997282,4,9
RPM-2013-08-13,2013-08-13,2013,tema_nmf_13,0.05069078571029385,3.396282642589688,8,10
RPM-2013-08-13,2013-08-13,2013,tema_nmf_12,0.04032346046013897,2.7016718508293107,1,11
RPM-2013-08-13,2013-08-13,2013,tema_nmf_03,0.03807258063084,2.55086290226628,1,12
RPM-2013-08-13,2013-08-13,2013,tema_nmf_09,0.03594371527144871,2.4082289231870635,0,13
RPM-2013-08-13,2013-08-13,2013,tema_nmf_14,0.027229835545885234,1.8243989815743107,0,14
RPM-2013-09-12,2013-09-12,2013,tema_nmf_01,0.1358694563295828,9.782600855729962,16,1
RPM-2013-09-12,2013-09-12,2013,tema_nmf_05,0.10164675269699434,7.318566194183592,7,2
RPM-2013-09-12,2013-09-12,2013,tema_nmf_02,0.09756431590523856,7.024630745177176,8,3
RPM-2013-09-12,2013-09-12,2013,tema_nmf_08,0.09238711999248912,6.651872639459217,8,4
RPM-2013-09-12,2013-09-12,2013,tema_nmf_11,0.08044578022953623,5.792096176526608,5,5
RPM-2013-09-12,2013-09-12,2013,tema_nmf_03,0.07183206908510265,5.1719089741273905,5,6
RPM-2013-09-12,2013-09-12,2013,tema_nmf_07,0.0691624537952993,4.979696673261549,6,7
RPM-2013-09-12,2013-09-12,2013,tema_nmf_04,0.0670413474987496,4.826977019909971,4,8
RPM-2013-09-12,2013-09-12,2013,tema_nmf_13,0.06107673147814363,4.397524666426341,4,9
RPM-2013-09-12,2013-09-12,2013,tema_nmf_06,0.049411448377163755,3.5576242831557905,3,10
RPM-2013-09-12,2013-09-12,2013,tema_nmf_09,0.04694284108039419,3.379884557788382,1,11
RPM-2013-09-12,2013-09-12,2013,tema_nmf_10,0.04384206620292378,3.1566287666105124,1,12
RPM-2013-09-12,2013-09-12,2013,tema_nmf_14,0.04204539374741021,3.0272683498135353,3,13
RPM-2013-09-12,2013-09-12,2013,tema_nmf_12,0.040732223580971866,2.9327200978299746,1,14
RPM-2013-10-17,2013-10-17,2013,tema_nmf_01,0.10558203285864294,5.38468367579079,11,1
RPM-2013-10-17,2013-10-17,2013,tema_nmf_12,0.1033381333698644,5.270244801863084,6,2
RPM-2013-10-17,2013-10-17,2013,tema_nmf_05,0.10285574051302522,5.245642766164286,4,3
RPM-2013-10-17,2013-10-17,2013,tema_nmf_11,0.10050811768479716,5.125914001924655,5,4
RPM-2013-10-17,2013-10-17,2013,tema_nmf_02,0.08680841837363719,4.427229337055497,4,5
RPM-2013-10-17,2013-10-17,2013,tema_nmf_07,0.06901055652006591,3.5195383825233613,1,6
RPM-2013-10-17,2013-10-17,2013,tema_nmf_06,0.06586375391542906,3.359051449686882,4,7
RPM-2013-10-17,2013-10-17,2013,tema_nmf_04,0.060643025243171195,3.092794287401731,2,8
RPM-2013-10-17,2013-10-17,2013,tema_nmf_13,0.057844547584845696,2.9500719268271305,3,9
RPM-2013-10-17,2013-10-17,2013,tema_nmf_08,0.05656697925111915,2.8849159418070767,3,10
RPM-2013-10-17,2013-10-17,2013,tema_nmf_09,0.05599774632411035,2.855885062529628,1,11
RPM-2013-10-17,2013-10-17,2013,tema_nmf_03,0.051929027967492304,2.6483804263421074,3,12
RPM-2013-10-17,2013-10-17,2013,tema_nmf_14,0.04342571147383211,2.214711285165438,2,13
RPM-2013-10-17,2013-10-17,2013,tema_nmf_10,0.03962620891996732,2.020936654918333,2,14
RPM-2013-11-19,2013-11-19,2013,tema_nmf_01,0.14872579908349534,8.328644748675739,18,1
RPM-2013-11-19,2013-11-19,2013,tema_nmf_05,0.11398915428079169,6.383392639724335,5,2
RPM-2013-11-19,2013-11-19,2013,tema_nmf_04,0.10778088784544808,6.035729719345093,6,3
RPM-2013-11-19,2013-11-19,2013,tema_nmf_11,0.0834056108190324,4.670714205865814,5,4
RPM-2013-11-19,2013-11-19,2013,tema_nmf_02,0.07484503889393031,4.191322178060097,2,5
RPM-2013-11-19,2013-11-19,2013,tema_nmf_06,0.07076350450582701,3.9627562523263125,4,6
RPM-2013-11-19,2013-11-19,2013,tema_nmf_07,0.061045789214073054,3.418564195988091,1,7
RPM-2013-11-19,2013-11-19,2013,tema_nmf_08,0.0591596156052709,3.3129384738951706,4,8
RPM-2013-11-19,2013-11-19,2013,tema_nmf_14,0.05366132690464546,3.0050343066601455,3,9
RPM-2013-11-19,2013-11-19,2013,tema_nmf_12,0.05216485948565409,2.921232131196629,3,10
RPM-2013-11-19,2013-11-19,2013,tema_nmf_10,0.04811828896102055,2.694624181817151,2,11
RPM-2013-11-19,2013-11-19,2013,tema_nmf_09,0.04570704188429009,2.559594345520245,0,12
RPM-2013-11-19,2013-11-19,2013,tema_nmf_03,0.040720027104548216,2.2803215178547003,1,13
RPM-2013-11-19,2013-11-19,2013,tema_nmf_13,0.03991305541197281,2.2351311030704775,2,14
RPM-2013-12-12,2013-12-12,2013,tema_nmf_04,0.1115853656715134,7.141463402976858,8,1
RPM-2013-12-12,2013-12-12,2013,tema_nmf_01,0.11095235644644709,7.100950812572614,11,2
RPM-2013-12-12,2013-12-12,2013,tema_nmf_02,0.09328487951881628,5.970232289204242,5,3
RPM-2013-12-12,2013-12-12,2013,tema_nmf_05,0.0929686133800348,5.949991256322227,6,4
RPM-2013-12-12,2013-12-12,2013,tema_nmf_11,0.07444377381239693,4.764401523993404,4,5
RPM-2013-12-12,2013-12-12,2013,tema_nmf_10,0.07344412927849017,4.700424273823371,7,6
RPM-2013-12-12,2013-12-12,2013,tema_nmf_12,0.06786313892163134,4.343240890984406,3,7
RPM-2013-12-12,2013-12-12,2013,tema_nmf_07,0.06700716827850313,4.2884587698242,3,8
RPM-2013-12-12,2013-12-12,2013,tema_nmf_08,0.06462452808727577,4.135969797585649,4,9
RPM-2013-12-12,2013-12-12,2013,tema_nmf_06,0.05954746821111834,3.8110379655115736,3,10
RPM-2013-12-12,2013-12-12,2013,tema_nmf_09,0.058969520810638,3.774049331880832,3,11
RPM-2013-12-12,2013-12-12,2013,tema_nmf_03,0.05704156229514903,3.6506599868895377,3,12
RPM-2013-12-12,2013-12-12,2013,tema_nmf_13,0.04487267844309582,2.8718514203581327,4,13
RPM-2013-12-12,2013-12-12,2013,tema_nmf_14,0.0233948168448899,1.4972682780729536,0,14
RPM-2014-01-16,2014-01-16,2014,tema_nmf_04,0.110539481398839,5.858592514138467,8,1
RPM-2014-01-16,2014-01-16,2014,tema_nmf_05,0.1083259472025614,5.741275201735754,6,2
RPM-2014-01-16,2014-01-16,2014,tema_nmf_11,0.10282456055908756,5.449701709631641,5,3
RPM-2014-01-16,2014-01-16,2014,tema_nmf_01,0.0992592243532096,5.260738890720108,6,4
RPM-2014-01-16,2014-01-16,2014,tema_nmf_08,0.0771015771163934,4.08638358716885,8,5
RPM-2014-01-16,2014-01-16,2014,tema_nmf_02,0.07709448283231335,4.086007590112607,3,6
RPM-2014-01-16,2014-01-16,2014,tema_nmf_09,0.06891081790361023,3.652273348891342,2,7
RPM-2014-01-16,2014-01-16,2014,tema_nmf_12,0.0672764318477235,3.5656508879293454,4,8
RPM-2014-01-16,2014-01-16,2014,tema_nmf_07,0.06701764916246127,3.5519354056104473,2,9
RPM-2014-01-16,2014-01-16,2014,tema_nmf_03,0.05844972787114531,3.0978355771707013,3,10
RPM-2014-01-16,2014-01-16,2014,tema_nmf_06,0.05223295977395651,2.768346868019695,3,11
RPM-2014-01-16,2014-01-16,2014,tema_nmf_13,0.041847723835278655,2.2179293632697687,1,12
RPM-2014-01-16,2014-01-16,2014,tema_nmf_10,0.03625725737401814,1.9216346408229614,2,13
RPM-2014-01-16,2014-01-16,2014,tema_nmf_14,0.032862158769402114,1.741694414778312,0,14
RPM-2014-02-18,2014-02-18,2014,tema_nmf_08,0.11456160072260407,8.362996852750097,14,1
RPM-2014-02-18,2014-02-18,2014,tema_nmf_02,0.094140927369519,6.872287697974887,8,2
RPM-2014-02-18,2014-02-18,2014,tema_nmf_06,0.08756662092607188,6.392363327603247,7,3
RPM-2014-02-18,2014-02-18,2014,tema_nmf_05,0.08719627354910174,6.3653279690844276,6,4
RPM-2014-02-18,2014-02-18,2014,tema_nmf_11,0.08531126936546723,6.227722663679108,7,5
RPM-2014-02-18,2014-02-18,2014,tema_nmf_10,0.0749936146174049,5.474533867070558,6,6
RPM-2014-02-18,2014-02-18,2014,tema_nmf_01,0.07327468894100332,5.3490522926932424,5,7
RPM-2014-02-18,2014-02-18,2014,tema_nmf_04,0.06938652726100063,5.065216490053046,5,8
RPM-2014-02-18,2014-02-18,2014,tema_nmf_09,0.06907335189638648,5.042354688436213,5,9
RPM-2014-02-18,2014-02-18,2014,tema_nmf_07,0.06308122177599672,4.60492918964776,2,10
RPM-2014-02-18,2014-02-18,2014,tema_nmf_12,0.04813031003153366,3.5135126323019574,2,11
RPM-2014-02-18,2014-02-18,2014,tema_nmf_13,0.046733966717478384,3.411579570375922,2,12
RPM-2014-02-18,2014-02-18,2014,tema_nmf_03,0.04458018058670748,3.254353182829646,2,13
RPM-2014-02-18,2014-02-18,2014,tema_nmf_14,0.04196944623972446,3.0637695754998857,2,14
RPM-2014-03-13,2014-03-13,2014,tema_nmf_01,0.10847777413410578,7.810399737655616,9,1
RPM-2014-03-13,2014-03-13,2014,tema_nmf_03,0.09720595368571158,6.998828665371234,10,2
RPM-2014-03-13,2014-03-13,2014,tema_nmf_11,0.09103824480258611,6.5547536257862005,7,3
RPM-2014-03-13,2014-03-13,2014,tema_nmf_08,0.08920997791436543,6.423118409834311,10,4
RPM-2014-03-13,2014-03-13,2014,tema_nmf_04,0.08700890721157285,6.264641319233245,7,5
RPM-2014-03-13,2014-03-13,2014,tema_nmf_12,0.07401836699415924,5.329322423579465,3,6
RPM-2014-03-13,2014-03-13,2014,tema_nmf_06,0.07228173770409715,5.204285114694995,6,7
RPM-2014-03-13,2014-03-13,2014,tema_nmf_02,0.07030682628138647,5.062091492259826,2,8
RPM-2014-03-13,2014-03-13,2014,tema_nmf_07,0.064148782236646,4.618712321038512,2,9
RPM-2014-03-13,2014-03-13,2014,tema_nmf_10,0.06338618912112083,4.5638056167207,7,10
RPM-2014-03-13,2014-03-13,2014,tema_nmf_05,0.05587841961830361,4.02324621251786,2,11
RPM-2014-03-13,2014-03-13,2014,tema_nmf_14,0.04906650404133838,3.5327882909763635,5,12
RPM-2014-03-13,2014-03-13,2014,tema_nmf_09,0.04537014814605666,3.2666506665160795,1,13
RPM-2014-03-13,2014-03-13,2014,tema_nmf_13,0.032602168108549906,2.347356103815593,1,14
RPM-2014-04-17,2014-04-17,2014,tema_nmf_01,0.10876925278330953,9.35415573936462,12,1
RPM-2014-04-17,2014-04-17,2014,tema_nmf_07,0.10822526151618891,9.307372490392247,10,2
RPM-2014-04-17,2014-04-17,2014,tema_nmf_02,0.10465027767054794,8.999923879667122,9,3
RPM-2014-04-17,2014-04-17,2014,tema_nmf_04,0.08968736420303326,7.7131133214608605,9,4
RPM-2014-04-17,2014-04-17,2014,tema_nmf_05,0.08463035559625809,7.278210581278196,6,5
RPM-2014-04-17,2014-04-17,2014,tema_nmf_08,0.08032646108023242,6.908075652899988,9,6
RPM-2014-04-17,2014-04-17,2014,tema_nmf_06,0.07552084871671834,6.494792989637777,7,7
RPM-2014-04-17,2014-04-17,2014,tema_nmf_10,0.06227272404164536,5.355454267581501,3,8
RPM-2014-04-17,2014-04-17,2014,tema_nmf_09,0.05763909964488658,4.956962569460246,3,9
RPM-2014-04-17,2014-04-17,2014,tema_nmf_12,0.056996176207571476,4.901671153851147,4,10
RPM-2014-04-17,2014-04-17,2014,tema_nmf_11,0.05669657077692546,4.87590508681559,5,11
RPM-2014-04-17,2014-04-17,2014,tema_nmf_03,0.04584259056903693,3.942462788937176,4,12
RPM-2014-04-17,2014-04-17,2014,tema_nmf_14,0.037306954518392346,3.208398088581742,1,13
RPM-2014-04-17,2014-04-17,2014,tema_nmf_13,0.031436062675253354,2.7035013900717884,4,14
RPM-2014-05-15,2014-05-15,2014,tema_nmf_01,0.18877861292381948,12.270609840048266,16,1
RPM-2014-05-15,2014-05-15,2014,tema_nmf_02,0.11064628128570943,7.192008283571113,9,2
RPM-2014-05-15,2014-05-15,2014,tema_nmf_11,0.10678165452589798,6.940807544183369,6,3
RPM-2014-05-15,2014-05-15,2014,tema_nmf_04,0.08520913243646246,5.53859360837006,7,4
RPM-2014-05-15,2014-05-15,2014,tema_nmf_05,0.07175165653645475,4.663857674869559,3,5
RPM-2014-05-15,2014-05-15,2014,tema_nmf_07,0.0685464199259597,4.45551729518738,2,6
RPM-2014-05-15,2014-05-15,2014,tema_nmf_09,0.06253531322007845,4.0647953593051,3,7
RPM-2014-05-15,2014-05-15,2014,tema_nmf_08,0.056688034951950746,3.6847222718767987,6,8
RPM-2014-05-15,2014-05-15,2014,tema_nmf_06,0.055702536468391545,3.6206648704454505,3,9
RPM-2014-05-15,2014-05-15,2014,tema_nmf_10,0.04881946128072867,3.1732649832473636,4,10
RPM-2014-05-15,2014-05-15,2014,tema_nmf_12,0.039436085848806444,2.563345580172419,2,11
RPM-2014-05-15,2014-05-15,2014,tema_nmf_03,0.03628004320055692,2.3582028080362,0,12
RPM-2014-05-15,2014-05-15,2014,tema_nmf_14,0.035761237834641385,2.32448045925169,2,13
RPM-2014-05-15,2014-05-15,2014,tema_nmf_13,0.033063529560542045,2.149129421435233,2,14
RPM-2014-06-12,2014-06-12,2014,tema_nmf_01,0.13086419200715363,10.207406976557984,12,1
RPM-2014-06-12,2014-06-12,2014,tema_nmf_04,0.09504596942740606,7.413585615337673,8,2
RPM-2014-06-12,2014-06-12,2014,tema_nmf_02,0.08575451854314367,6.688852446365206,6,3
RPM-2014-06-12,2014-06-12,2014,tema_nmf_05,0.0811951918078866,6.333224961015155,6,4
RPM-2014-06-12,2014-06-12,2014,tema_nmf_11,0.07434841584773134,5.7991764361230445,5,5
RPM-2014-06-12,2014-06-12,2014,tema_nmf_06,0.06798633669103274,5.302934261900554,7,6
RPM-2014-06-12,2014-06-12,2014,tema_nmf_09,0.0676005853231758,5.272845655207712,3,7
RPM-2014-06-12,2014-06-12,2014,tema_nmf_07,0.06662407206626146,5.196677621168394,6,8
RPM-2014-06-12,2014-06-12,2014,tema_nmf_08,0.06568875600163965,5.123722968127892,5,9
RPM-2014-06-12,2014-06-12,2014,tema_nmf_13,0.06217590126281715,4.849720298499737,7,10
RPM-2014-06-12,2014-06-12,2014,tema_nmf_12,0.055187873858363386,4.304654160952344,5,11
RPM-2014-06-12,2014-06-12,2014,tema_nmf_03,0.052133868711522494,4.066441759498755,1,12
RPM-2014-06-12,2014-06-12,2014,tema_nmf_10,0.0504767181090307,3.937184012504394,3,13
RPM-2014-06-12,2014-06-12,2014,tema_nmf_14,0.04491760034283533,3.503572826741156,4,14
RPM-2014-07-15,2014-07-15,2014,tema_nmf_01,0.16400584656261122,9.184327407506228,13,1
RPM-2014-07-15,2014-07-15,2014,tema_nmf_02,0.1105582077361656,6.191259633225274,6,2
RPM-2014-07-15,2014-07-15,2014,tema_nmf_07,0.10168014488260535,5.6940881134259,4,3
RPM-2014-07-15,2014-07-15,2014,tema_nmf_11,0.09828342466951508,5.503871781492844,5,4
RPM-2014-07-15,2014-07-15,2014,tema_nmf_05,0.0835317088299358,4.677775694476405,5,5
RPM-2014-07-15,2014-07-15,2014,tema_nmf_09,0.07406516701136892,4.14764935263666,2,6
RPM-2014-07-15,2014-07-15,2014,tema_nmf_14,0.06646625250801748,3.7221101404489785,6,7
RPM-2014-07-15,2014-07-15,2014,tema_nmf_06,0.05280770744570177,2.957231616959299,3,8
RPM-2014-07-15,2014-07-15,2014,tema_nmf_08,0.05123853048209708,2.8693577069974365,6,9
RPM-2014-07-15,2014-07-15,2014,tema_nmf_04,0.05004802001234561,2.8026891206913542,3,10
RPM-2014-07-15,2014-07-15,2014,tema_nmf_13,0.044366662767845,2.4845331149993197,2,11
RPM-2014-07-15,2014-07-15,2014,tema_nmf_03,0.04285019156930551,2.3996107278811083,1,12
RPM-2014-07-15,2014-07-15,2014,tema_nmf_12,0.034597898825551476,1.9374823342308827,0,13
RPM-2014-07-15,2014-07-15,2014,tema_nmf_10,0.025500236696934134,1.4280132550283116,0,14
RPM-2014-08-14,2014-08-14,2014,tema_nmf_01,0.1507021442413372,8.891426510238896,12,1
RPM-2014-08-14,2014-08-14,2014,tema_nmf_11,0.10095272175488826,5.956210583538407,6,2
RPM-2014-08-14,2014-08-14,2014,tema_nmf_02,0.0986122272745457,5.818121409198197,5,3
RPM-2014-08-14,2014-08-14,2014,tema_nmf_04,0.08730658440861172,5.151088480108092,4,4
RPM-2014-08-14,2014-08-14,2014,tema_nmf_05,0.08069995415392076,4.761297295081325,4,5
RPM-2014-08-14,2014-08-14,2014,tema_nmf_07,0.07908430945689847,4.66597425795701,5,6
RPM-2014-08-14,2014-08-14,2014,tema_nmf_14,0.07450324616850268,4.395691523941658,7,7
RPM-2014-08-14,2014-08-14,2014,tema_nmf_09,0.056000333006201136,3.304019647365867,1,8
RPM-2014-08-14,2014-08-14,2014,tema_nmf_08,0.05487764118535877,3.2377808299361672,2,9
RPM-2014-08-14,2014-08-14,2014,tema_nmf_06,0.053402971491244455,3.150775317983423,3,10
RPM-2014-08-14,2014-08-14,2014,tema_nmf_12,0.05216850865999101,3.0779420109394695,3,11
RPM-2014-08-14,2014-08-14,2014,tema_nmf_03,0.04139568933766899,2.4423456709224705,2,12
RPM-2014-08-14,2014-08-14,2014,tema_nmf_13,0.036299702399893136,2.141682441593695,3,13
RPM-2014-08-14,2014-08-14,2014,tema_nmf_10,0.03399396646093769,2.005644021195324,2,14
RPM-2014-09-11,2014-09-11,2014,tema_nmf_07,0.13624290196722116,8.31081702000049,10,1
RPM-2014-09-11,2014-09-11,2014,tema_nmf_02,0.11532505504828146,7.034828357945169,6,2
RPM-2014-09-11,2014-09-11,2014,tema_nmf_11,0.09739288000155939,5.940965680095123,6,3
RPM-2014-09-11,2014-09-11,2014,tema_nmf_05,0.08316596759468055,5.073124023275513,4,4
RPM-2014-09-11,2014-09-11,2014,tema_nmf_01,0.07609774574176215,4.641962490247491,4,5
RPM-2014-09-11,2014-09-11,2014,tema_nmf_14,0.06949053518941996,4.2389226465546175,7,6
RPM-2014-09-11,2014-09-11,2014,tema_nmf_06,0.06937535622036486,4.231896729442257,5,7
RPM-2014-09-11,2014-09-11,2014,tema_nmf_09,0.06841436492578232,4.173276260472721,2,8
RPM-2014-09-11,2014-09-11,2014,tema_nmf_03,0.06656156136154641,4.060255243054331,5,9
RPM-2014-09-11,2014-09-11,2014,tema_nmf_04,0.06226746709094554,3.7983154925476783,3,10
RPM-2014-09-11,2014-09-11,2014,tema_nmf_10,0.04789874758744738,2.9218236028342903,4,11
RPM-2014-09-11,2014-09-11,2014,tema_nmf_08,0.04602956510025269,2.807803471115414,3,12
RPM-2014-09-11,2014-09-11,2014,tema_nmf_12,0.03284814016840207,2.003736550272526,2,13
RPM-2014-09-11,2014-09-11,2014,tema_nmf_13,0.0288897120023341,1.7622724321423802,0,14
RPM-2014-10-16,2014-10-16,2014,tema_nmf_01,0.12474171290969167,8.108211339129959,11,1
RPM-2014-10-16,2014-10-16,2014,tema_nmf_11,0.10775553665014252,7.004109882259264,7,2
RPM-2014-10-16,2014-10-16,2014,tema_nmf_06,0.08448978161204368,5.4918358047828395,6,3
RPM-2014-10-16,2014-10-16,2014,tema_nmf_07,0.07774723774843799,5.05357045364847,3,4
RPM-2014-10-16,2014-10-16,2014,tema_nmf_04,0.07124474600874944,4.6309084905687135,3,5
RPM-2014-10-16,2014-10-16,2014,tema_nmf_05,0.07010797142925208,4.557018142901385,4,6
RPM-2014-10-16,2014-10-16,2014,tema_nmf_08,0.06987598671606642,4.541939136544317,5,7
RPM-2014-10-16,2014-10-16,2014,tema_nmf_02,0.06876948757481034,4.470016692362672,1,8
RPM-2014-10-16,2014-10-16,2014,tema_nmf_13,0.06842135372577929,4.447387992175654,10,9
RPM-2014-10-16,2014-10-16,2014,tema_nmf_09,0.0653905695253134,4.2503870191453705,3,10
RPM-2014-10-16,2014-10-16,2014,tema_nmf_03,0.06498495245928304,4.2240219098533975,4,11
RPM-2014-10-16,2014-10-16,2014,tema_nmf_12,0.05066177051182988,3.293015083268942,4,12
RPM-2014-10-16,2014-10-16,2014,tema_nmf_14,0.043473752802817865,2.8257939321831613,4,13
RPM-2014-10-16,2014-10-16,2014,tema_nmf_10,0.03233514032578241,2.101784121175857,0,14
RPM-2014-11-18,2014-11-18,2014,tema_nmf_11,0.13303908497774217,5.587641569065171,6,1
RPM-2014-11-18,2014-11-18,2014,tema_nmf_01,0.12493208008610875,5.247147363616567,6,2
RPM-2014-11-18,2014-11-18,2014,tema_nmf_05,0.11129662848082435,4.6744583961946224,5,3
RPM-2014-11-18,2014-11-18,2014,tema_nmf_04,0.0960839742022582,4.035526916494844,6,4
RPM-2014-11-18,2014-11-18,2014,tema_nmf_02,0.09222868494365141,3.8736047676333594,4,5
RPM-2014-11-18,2014-11-18,2014,tema_nmf_03,0.08909906506833798,3.742160732870195,5,6
RPM-2014-11-18,2014-11-18,2014,tema_nmf_07,0.07097753691100696,2.9810565502622923,1,7
RPM-2014-11-18,2014-11-18,2014,tema_nmf_09,0.06395933272514098,2.6862919744559215,2,8
RPM-2014-11-18,2014-11-18,2014,tema_nmf_06,0.05685090356189626,2.387737949599643,2,9
RPM-2014-11-18,2014-11-18,2014,tema_nmf_10,0.04530109039537272,1.9026457966056545,1,10
RPM-2014-11-18,2014-11-18,2014,tema_nmf_12,0.04012492507796112,1.6852468532743672,1,11
RPM-2014-11-18,2014-11-18,2014,tema_nmf_08,0.03418439396716732,1.4357445466210275,3,12
RPM-2014-11-18,2014-11-18,2014,tema_nmf_13,0.028937920578254457,1.2153926642866872,0,13
RPM-2014-11-18,2014-11-18,2014,tema_nmf_14,0.012984379024277395,0.5453439190196506,0,14
RPM-2014-12-11,2014-12-11,2014,tema_nmf_11,0.1427142026394492,5.423139700299069,6,1
RPM-2014-12-11,2014-12-11,2014,tema_nmf_05,0.12919229366550508,4.9093071592891935,5,2
RPM-2014-12-11,2014-12-11,2014,tema_nmf_06,0.09759925813637171,3.708771809182125,5,3
RPM-2014-12-11,2014-12-11,2014,tema_nmf_03,0.09706835612422329,3.688597532720485,4,4
RPM-2014-12-11,2014-12-11,2014,tema_nmf_04,0.08757050970947543,3.3276793689600663,5,5
RPM-2014-12-11,2014-12-11,2014,tema_nmf_02,0.07169217305019593,2.724302575907445,2,6
RPM-2014-12-11,2014-12-11,2014,tema_nmf_09,0.06901697842055174,2.622645179980966,2,7
RPM-2014-12-11,2014-12-11,2014,tema_nmf_07,0.056495899219172696,2.1468441703285626,1,8
RPM-2014-12-11,2014-12-11,2014,tema_nmf_10,0.05639453733364613,2.142992418678553,3,9
RPM-2014-12-11,2014-12-11,2014,tema_nmf_01,0.05584302294298901,2.1220348718335824,3,10
RPM-2014-12-11,2014-12-11,2014,tema_nmf_08,0.05462946112335929,2.075919522687653,1,11
RPM-2014-12-11,2014-12-11,2014,tema_nmf_12,0.04140648162247103,1.573446301653899,1,12
RPM-2014-12-11,2014-12-11,2014,tema_nmf_13,0.024707988588344047,0.9389035663570738,0,13
RPM-2014-12-11,2014-12-11,2014,tema_nmf_14,0.015668837424245362,0.5954158221213237,0,14
RPM-2015-01-15,2015-01-15,2015,tema_nmf_03,0.1360490710579816,7.482698908188989,12,1
RPM-2015-01-15,2015-01-15,2015,tema_nmf_07,0.10446844332890755,5.745764383089915,4,2
RPM-2015-01-15,2015-01-15,2015,tema_nmf_09,0.10403402497622186,5.721871373692202,4,3
RPM-2015-01-15,2015-01-15,2015,tema_nmf_11,0.09786156815788243,5.382386248683534,5,4
RPM-2015-01-15,2015-01-15,2015,tema_nmf_01,0.08720545021266035,4.79629976169632,6,5
RPM-2015-01-15,2015-01-15,2015,tema_nmf_04,0.08348138477960836,4.591476162878459,5,6
RPM-2015-01-15,2015-01-15,2015,tema_nmf_08,0.07019697112351006,3.860833411793053,5,7
RPM-2015-01-15,2015-01-15,2015,tema_nmf_05,0.06585505914441718,3.622028252942945,3,8
RPM-2015-01-15,2015-01-15,2015,tema_nmf_02,0.0592076579883724,3.256421189360482,1,9
RPM-2015-01-15,2015-01-15,2015,tema_nmf_06,0.053759611769296826,2.9567786473113253,4,10
RPM-2015-01-15,2015-01-15,2015,tema_nmf_12,0.04979706208757777,2.7388384148167773,2,11
RPM-2015-01-15,2015-01-15,2015,tema_nmf_13,0.04231634183923702,2.327398801158036,3,12
RPM-2015-01-15,2015-01-15,2015,tema_nmf_10,0.026368840608475556,1.4502862334661555,1,13
RPM-2015-01-15,2015-01-15,2015,tema_nmf_14,0.019398512925851045,1.0669182109218074,0,14
RPM-2015-02-12,2015-02-12,2015,tema_nmf_11,0.11474351174976748,6.196149634487444,6,1
RPM-2015-02-12,2015-02-12,2015,tema_nmf_09,0.09079959154185278,4.90317794326005,8,2
RPM-2015-02-12,2015-02-12,2015,tema_nmf_07,0.08893401191976304,4.802436643667204,2,3
RPM-2015-02-12,2015-02-12,2015,tema_nmf_03,0.08337745617425753,4.502382633409907,4,4
RPM-2015-02-12,2015-02-12,2015,tema_nmf_08,0.08108820354393849,4.378762991372678,5,5
RPM-2015-02-12,2015-02-12,2015,tema_nmf_02,0.07944572326127984,4.290069056109111,4,6
RPM-2015-02-12,2015-02-12,2015,tema_nmf_04,0.07576891961827449,4.091521659386823,4,7
RPM-2015-02-12,2015-02-12,2015,tema_nmf_01,0.07442483208125293,4.018940932387658,2,8
RPM-2015-02-12,2015-02-12,2015,tema_nmf_05,0.0743520760496566,4.015012106681456,4,9
RPM-2015-02-12,2015-02-12,2015,tema_nmf_06,0.05873872707683975,3.1718912621493462,4,10
RPM-2015-02-12,2015-02-12,2015,tema_nmf_13,0.05777322148253412,3.1197539600568427,7,11
RPM-2015-02-12,2015-02-12,2015,tema_nmf_10,0.05710430568822708,3.0836325071642623,2,12
RPM-2015-02-12,2015-02-12,2015,tema_nmf_12,0.039098439314786244,2.1113157229984574,0,13
RPM-2015-02-12,2015-02-12,2015,tema_nmf_14,0.024350980497569653,1.3149529468687613,2,14
RPM-2015-03-19,2015-03-19,2015,tema_nmf_01,0.1309374768954376,7.463436183039944,9,1
RPM-2015-03-19,2015-03-19,2015,tema_nmf_02,0.10814962419186686,6.164528578936411,7,2
RPM-2015-03-19,2015-03-19,2015,tema_nmf_11,0.10549472597845337,6.013199380771842,6,3
