ngram,conteo_hawkish,conteo_dovish,log_odds,z_score,distintivo_de
confianza,26,59,-1.1588777414749902,-4.9275505432850295,dovish
de una,226,252,-0.44948716111491205,-4.909586385239721,dovish
en lo concerniente al,4,37,-2.5591398784534825,-4.877461892629101,dovish
lo concerniente al,4,37,-2.5591398784534825,-4.877461892629101,dovish
vicepresidente senor enrique,2,47,-3.48208459395674,-4.860706504514162,dovish
vicepresidente senor enrique marshall,2,47,-3.48208459395674,-4.860706504514162,dovish
deja,19,50,-1.306729663215478,-4.853530940730814,dovish
lo expresado,19,50,-1.306729663215478,-4.853530940730814,dovish
mes,477,465,-0.3153502419004406,-4.84215362149582,dovish
historicos,27,59,-1.121203264057236,-4.829737912846803,dovish
lo expuesto el,27,59,-1.121203264057236,-4.829737912846803,dovish
recortar,3,38,-2.87119525772985,-4.808112597524021,dovish
senores,17,47,-1.3559748269891827,-4.796085119127106,dovish
minuta de,98,132,-0.6381230361771024,-4.788938883368563,dovish
250,5,35,-2.2819456055134317,-4.784477551290698,dovish
tpm en,181,209,-0.48436498995474686,-4.773548530810631,dovish
razon,87,121,-0.6701210660810037,-4.770630270778513,dovish
la tpm se,19,49,-1.2865650391385657,-4.765193552069824,dovish
tpm se,19,49,-1.2865650391385657,-4.765193552069824,dovish
deja constancia,6,35,-2.1004250603783188,-4.763204426697096,dovish
bajar la tasa de,2,44,-3.4170931616684292,-4.761056030780978,dovish
el mes de,37,69,-0.9629624901151317,-4.729626919774943,dovish
al staff por el,10,38,-1.6732690733483153,-4.714405851625817,dovish
staff por el,10,38,-1.6732690733483153,-4.714405851625817,dovish
la tpm en,179,206,-0.4810198512667787,-4.710652897818869,dovish
250 puntos,4,34,-2.4750740280582306,-4.695931684340144,dovish
250 puntos base,4,34,-2.4750740280582306,-4.695931684340144,dovish
de anual,4,34,-2.4750740280582306,-4.695931684340144,dovish
razon de lo expuesto,14,42,-1.437468741004304,-4.6631118120598805,dovish
una,2454,2007,-0.1402188542785714,-4.662210609002916,dovish
de bajar la,3,35,-2.7896083250716774,-4.655399838395275,dovish
los senores,15,43,-1.3921070426969706,-4.647334574670736,dovish
los senores consejeros,15,43,-1.3921070426969706,-4.647334574670736,dovish
senores consejeros,15,43,-1.3921070426969706,-4.647334574670736,dovish
estrechas,8,35,-1.813758247665504,-4.63547347639669,dovish
conforme,9,36,-1.7244144088964646,-4.633677631313268,dovish
mantener la tpm en,32,62,-1.001104010128726,-4.602980191866728,dovish
la minuta de,97,128,-0.6176303074955527,-4.591190342190158,dovish
constancia que,5,32,-2.1927304953140148,-4.569842693898548,dovish
deja constancia que,5,32,-2.1927304953140148,-4.569842693898548,dovish
empresas,36,66,-0.9459323986879404,-4.5690424753481675,dovish
agradeciendo,28,57,-1.0504659371353569,-4.555676640627169,dovish
hace notar que,38,68,-0.9217572903560729,-4.554569829280798,dovish
enrique marshall inicia,3,33,-2.7312027681472433,-4.546085072017863,dovish
enrique marshall inicia su,3,33,-2.7312027681472433,-4.546085072017863,dovish
marshall inicia,3,33,-2.7312027681472433,-4.546085072017863,dovish
marshall inicia su,3,33,-2.7312027681472433,-4.546085072017863,dovish
marshall inicia su intervencion,3,33,-2.7312027681472433,-4.546085072017863,dovish
senor enrique marshall inicia,3,33,-2.7312027681472433,-4.546085072017863,dovish
manera que la inflacion,7,33,-1.8882037936437452,-4.545094105281999,dovish
un deterioro,22,50,-1.1604014795602193,-4.539728098543172,dovish
el vicepresidente senor enrique,2,38,-3.2724269308175966,-4.539521107320998,dovish
patrones historicos,6,32,-2.011146672346923,-4.5290598925176795,dovish
un sesgo,96,126,-0.6122498553076259,-4.522408505434479,dovish
en su,515,487,-0.2849578604757115,-4.511286312494346,dovish
que por,110,139,-0.574366658116757,-4.503882714219363,dovish
200,2,37,-3.24608214662884,-4.499208878299675,dovish
nivel minimo,2,37,-3.24608214662884,-4.499208878299675,dovish
procede,4,31,-2.383193997823355,-4.497667137179198,dovish
este,1058,921,-0.20237682640683197,-4.493639241787015,dovish
antedichos,3,31,-2.6691181285664776,-4.42989546482344,dovish
deficit,11,36,-1.5242666428399296,-4.429753274562084,dovish
de lo expuesto el,24,51,-1.0933110075907795,-4.420569115915536,dovish
senor rodrigo,81,110,-0.6462910930781849,-4.417230961538122,dovish
recortar la,2,35,-3.1911597757878987,-4.415189818723756,dovish
relajamiento monetario,2,35,-3.1911597757878987,-4.415189818723756,dovish
tasas,682,619,-0.24401308478736805,-4.39843645164962,dovish
minuta,126,152,-0.5280370196319186,-4.385709756006082,dovish
senor beltran,27,54,-1.0327913310752574,-4.385398901968993,dovish
senor beltran de,27,54,-1.0327913310752574,-4.385398901968993,dovish
senor beltran de ramon,27,54,-1.0327913310752574,-4.385398901968993,dovish
anual,392,382,-0.3149497005805726,-4.38359762869597,dovish
la actividad la demanda,14,39,-1.3635138600243746,-4.381006356541719,dovish
ambito,110,137,-0.5598897612459357,-4.3762640719969035,dovish
senor enrique marshall,136,161,-0.5092163775242611,-4.375184257508271,dovish
efectuada,7,31,-1.8258770268609315,-4.370075160124005,dovish
por un periodo,8,32,-1.7244019416030323,-4.368658442394976,dovish
beltran,29,56,-0.997759115482765,-4.3647760263983555,dovish
beltran de,29,56,-0.997759115482765,-4.3647760263983555,dovish
beltran de ramon,29,56,-0.997759115482765,-4.3647760263983555,dovish
del ciclo,15,40,-1.3199304185380338,-4.364013102759035,dovish
baja que,9,33,-1.6376324420847315,-4.3605747853782715,dovish
notar que,45,73,-0.823782072682663,-4.349711383880181,dovish
de opciones,80,108,-0.6403703910823655,-4.3441865008455895,dovish
movimientos,49,77,-0.7920192895052907,-4.337212643909397,dovish
de la flap,5,29,-2.0946898045122246,-4.334491193674182,dovish
flexibilidad de,5,29,-2.0946898045122246,-4.334491193674182,dovish
reducciones,11,35,-1.4961597722312945,-4.333488597670806,dovish
lectura,17,42,-1.243710655073043,-4.330705126529499,dovish
senor enrique,137,161,-0.5018988812728491,-4.3208658636851105,dovish
que las tasas,36,63,-0.899479298524172,-4.308528065697266,dovish
la minuta,121,146,-0.5282499448204945,-4.299756330498387,dovish
de manera que la,14,38,-1.3375900402574246,-4.282765504497943,dovish
manera que la,14,38,-1.3375900402574246,-4.282765504497943,dovish
su juicio,170,190,-0.4517773276119783,-4.282149105922771,dovish
rodrigo,83,110,-0.621930743141812,-4.280519042342447,dovish
eurozona,2,32,-3.1025203373277517,-4.279638668806337,dovish
la eurozona,2,32,-3.1025203373277517,-4.279638668806337,dovish
demanda,434,414,-0.29364407391628244,-4.2771431778673,dovish
hace notar,42,69,-0.836399683112143,-4.276859682270883,dovish
cuenta,186,204,-0.4329544629482456,-4.273347461707842,dovish
plano local,6,29,-1.9130430202321165,-4.272700673437264,dovish
enrique marshall,138,161,-0.49463458323177534,-4.266684200734662,dovish
financieras senor beltran,9,32,-1.6069379538115296,-4.264445321590444,dovish
financieras senor beltran de,9,32,-1.6069379538115296,-4.264445321590444,dovish
operaciones financieras senor beltran,9,32,-1.6069379538115296,-4.264445321590444,dovish
precedentemente,9,32,-1.6069379538115296,-4.264445321590444,dovish
de la tasa rectora,3,28,-2.567990737200617,-4.240681196883464,dovish
el apoyo,11,34,-1.467236612497338,-4.234735758123621,dovish
de relajamiento,2,31,-3.0710963160459706,-4.231593880468405,dovish
inventarios,12,35,-1.409344374947807,-4.217611013877162,dovish
enrique,139,161,-0.487422715774283,-4.212639507944212,dovish
atendido,4,27,-2.2457049770511794,-4.201414048817187,dovish
colocaciones,13,36,-1.3575851790016564,-4.199973233670038,dovish
spreads,13,36,-1.3575851790016564,-4.199973233670038,dovish
expresado,28,53,-0.9778184236702856,-4.188722383315761,dovish
cierto,43,69,-0.8129028505672125,-4.187052650214386,dovish
lo que,909,792,-0.20322774681859546,-4.183724099310127,dovish
una rebaja,1,47,-4.159843836308413,-4.1805658212666685,dovish
periodo de,8,30,-1.6600357782842394,-4.1775115742740985,dovish
cowan,3,27,-2.5318420693003763,-4.1730649710004535,dovish
minuta de opciones,67,93,-0.668123905177783,-4.172323593263236,dovish
cuenta corriente,15,38,-1.2687347632546562,-4.164807277828696,dovish
lo,2745,2198,-0.11906493522530681,-4.16260776878455,dovish
2009,32,57,-0.9171452252257648,-4.155208065581957,dovish
que ello,116,139,-0.5213209129345149,-4.148222450311388,dovish
actividad la demanda,16,39,-1.2302474225324218,-4.147783539979768,dovish
ano,586,534,-0.2479793986277139,-4.147747381049059,dovish
expuesto el,34,59,-0.8910484341715055,-4.141502474413138,dovish
chile acordo mantener,24,48,-1.0327831609217526,-4.134566251317245,dovish
chile acordo mantener la,24,48,-1.0327831609217526,-4.134566251317245,dovish
de chile acordo mantener,24,48,-1.0327831609217526,-4.134566251317245,dovish
200 puntos,2,29,-3.0050550217846403,-4.130633664798978,dovish
200 puntos base,2,29,-3.0050550217846403,-4.130633664798978,dovish
una recuperacion,25,49,-1.0126146477933027,-4.1233744836443895,dovish
dependeran de,4,26,-2.208130798236402,-4.120575329507357,dovish
100 puntos,18,41,-1.1626029589586064,-4.115540143698919,dovish
que las perspectivas,26,50,-0.9936284813974652,-4.112834831382443,dovish
que las,824,722,-0.20884210371089384,-4.099519700791541,dovish
senales,106,129,-0.5367846756632932,-4.097372870059824,dovish
consejeros,28,52,-0.9587987952278194,-4.0936288913927665,dovish
segundo trimestre,46,71,-0.7740917003779924,-4.09281611513046,dovish
el consejero senor sebastian,64,89,-0.6699644107584408,-4.090659765714895,dovish
del siguiente,6,27,-1.8418102276066755,-4.087307260009935,dovish
dicha tasa,7,28,-1.7243875297383582,-4.086491907151728,dovish
la caida de,7,28,-1.7243875297383582,-4.086491907151728,dovish
que la,1662,1371,-0.14867823357895826,-4.077890793760394,dovish
en este,273,275,-0.34800816120792977,-4.075980832288898,dovish
dependeran,5,26,-1.9858929827673713,-4.074159291482125,dovish
inflacion proyectada se ubique,21,44,-1.0792200422463356,-4.072500280525967,dovish
proyectada se ubique,21,44,-1.0792200422463356,-4.072500280525967,dovish
proyectada se ubique en,21,44,-1.0792200422463356,-4.072500280525967,dovish
sentido,180,195,-0.42063195160976186,-4.072176960567056,dovish
inflacion proyectada se,22,45,-1.055214680918807,-4.059636605380574,dovish
la inflacion proyectada se,22,45,-1.055214680918807,-4.059636605380574,dovish
las condiciones,263,266,-0.35204257030165564,-4.051085246989165,dovish
perspectivas de,150,168,-0.45386414672997866,-4.042966123256085,dovish
al texto,4,25,-2.169076634465494,-4.036623474945767,dovish
al texto del,4,25,-2.169076634465494,-4.036623474945767,dovish
al texto del comunicado,4,25,-2.169076634465494,-4.036623474945767,dovish
cambios futuros,4,25,-2.169076634465494,-4.036623474945767,dovish
dar lectura,4,25,-2.169076634465494,-4.036623474945767,dovish
la ultima encuesta,4,25,-2.169076634465494,-4.036623474945767,dovish
ultima encuesta,4,25,-2.169076634465494,-4.036623474945767,dovish
anual al,3,25,-2.4553199548977602,-4.029981013076058,dovish
de la depreciacion,11,32,-1.4067419950028661,-4.029258971949355,dovish
reafirma su compromiso,11,32,-1.4067419950028661,-4.029258971949355,dovish
reafirma su compromiso de,11,32,-1.4067419950028661,-4.029258971949355,dovish
la desaceleracion de,17,39,-1.1697346657697913,-4.028520860141311,dovish
consejero senor sebastian,71,95,-0.6314634301733406,-4.027947993464102,dovish
consejero senor sebastian claro,71,95,-0.6314634301733406,-4.027947993464102,dovish
de la economia,196,208,-0.40004263900623194,-4.021252077493305,dovish
la minuta de opciones,67,91,-0.6464105652973835,-4.01826067043637,dovish
100 puntos base,18,40,-1.1379525951735143,-4.012946154563192,dovish
efectuada por,6,26,-1.8041836793655435,-3.989674068851665,dovish
