tipo_actor,actor,anio,n_intervenciones,n_hawkish,n_dovish,n_neutral,proporcion_hawkish,proporcion_dovish,proporcion_neutral,tono_neto_general,balance_direccional,cobertura_direccional,score_hd_continuo_medio
staff_tecnico,Klaus Schmidt-Hebbel Dunker,2005,9.0,7.0,0.0,2.0,0.7777777777777778,0.0,0.2222222222222222,0.7777777777777778,1.0,0.7777777777777778,0.644346030137503
staff_tecnico,Klaus Schmidt-Hebbel Dunker,2006,11.0,4.0,0.0,7.0,0.36363636363636365,0.0,0.6363636363636364,0.36363636363636365,1.0,0.36363636363636365,0.3041483575902741
staff_tecnico,Klaus Schmidt-Hebbel Dunker,2007,15.0,4.0,0.0,11.0,0.26666666666666666,0.0,0.7333333333333333,0.26666666666666666,1.0,0.26666666666666666,0.1881575093713575
staff_tecnico,Klaus Schmidt-Hebbel Dunker,2008,5.0,1.0,0.0,4.0,0.2,0.0,0.8,0.2,1.0,0.2,0.16094950954342793
staff_tecnico,Leonardo Hernández Tagle,2007,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6927481375871404
staff_tecnico,Leonardo Hernández Tagle,2008,2.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.1551006094022718
staff_tecnico,Luis Alberto Álvarez Vallejos,2008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,-0.01464923100936532
staff_tecnico,Luis Alberto Álvarez Vallejos,2009,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.02572561500753949
staff_tecnico,Luis Felipe Céspedes Cifuentes,2009,9.0,0.0,5.0,4.0,0.0,0.5555555555555556,0.4444444444444444,-0.5555555555555556,-1.0,0.5555555555555556,-0.23488444681403176
staff_tecnico,Luis Felipe Céspedes Cifuentes,2010,12.0,4.0,0.0,8.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.20117546256199337
staff_tecnico,Luis Felipe Céspedes Cifuentes,2011,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6922090729542403
staff_tecnico,Luis Opazo Roco,2010,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,-0.005483257936051976
staff_tecnico,Luis Opazo Roco,2011,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,,0.0,-0.00030882665294320184
staff_tecnico,Luis Opazo Roco,2012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,-0.014342973493802376
staff_tecnico,Luis Opazo Roco,2013,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,0.0,-0.009062531034334931
staff_tecnico,Luis Óscar Herrera Barriga,2005,20.0,7.0,0.0,13.0,0.35,0.0,0.65,0.35,1.0,0.35,0.19572763286530268
staff_tecnico,Luis Óscar Herrera Barriga,2006,6.0,3.0,0.0,3.0,0.5,0.0,0.5,0.5,1.0,0.5,0.3535865316730133
staff_tecnico,Luis Óscar Herrera Barriga,2010,20.0,4.0,0.0,16.0,0.2,0.0,0.8,0.2,1.0,0.2,0.16416996211224683
staff_tecnico,Luis Óscar Herrera Barriga,2011,82.0,6.0,3.0,73.0,0.07317073170731707,0.036585365853658534,0.8902439024390244,0.036585365853658534,0.3333333333333333,0.10975609756097561,0.03877177223893551
staff_tecnico,Luis Óscar Herrera Barriga,2012,75.0,0.0,2.0,73.0,0.0,0.02666666666666667,0.9733333333333334,-0.02666666666666667,-1.0,0.02666666666666667,-0.03557733566086668
staff_tecnico,Luis Óscar Herrera Barriga,2013,68.0,1.0,4.0,63.0,0.014705882352941176,0.058823529411764705,0.9264705882352942,-0.04411764705882353,-0.6,0.07352941176470588,-0.07065210232125876
staff_tecnico,Luis Óscar Herrera Barriga,2014,31.0,0.0,7.0,24.0,0.0,0.22580645161290322,0.7741935483870968,-0.22580645161290322,-1.0,0.22580645161290322,-0.1923315229970504
staff_tecnico,María Eugenia Wagner Brizzi,2005,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7818076321060273
staff_tecnico,María Olivia Recart Herrera,2007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.1596199556221013
staff_tecnico,María Olivia Recart Herrera,2008,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,-0.021925779777485714
staff_tecnico,María Olivia Recart Herrera,2009,7.0,0.0,1.0,6.0,0.0,0.14285714285714285,0.8571428571428571,-0.14285714285714285,-1.0,0.14285714285714285,-0.1175361370719212
staff_tecnico,Matías Bernier Bórquez,2009,11.0,0.0,1.0,10.0,0.0,0.09090909090909091,0.9090909090909091,-0.09090909090909091,-1.0,0.09090909090909091,-0.029056087993027755
staff_tecnico,Matías Bernier Bórquez,2010,9.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,,0.0,-0.012610906029404324
staff_tecnico,Matías Bernier Bórquez,2011,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,0.0,0.012466822418471546
staff_tecnico,Matías Bernier Bórquez,2012,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,0.0,-0.012463475663093868
staff_tecnico,Matías Bernier Bórquez,2013,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,0.0,-0.014923067015941621
staff_tecnico,Matías Bernier Bórquez,2014,6.0,0.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,0.3333333333333333,-0.06017759139129464
staff_tecnico,Matías Bernier Bórquez,2015,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,-0.009270787279168347
staff_tecnico,Miguel Fuentes Díaz,2013,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,,0.0,-0.008135431444746351
staff_tecnico,Miguel Fuentes Díaz,2014,83.0,0.0,2.0,81.0,0.0,0.024096385542168676,0.9759036144578314,-0.024096385542168676,-1.0,0.024096385542168676,-0.05208247246258999
staff_tecnico,Miguel Fuentes Díaz,2015,110.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,,0.0,-0.018047943768550203
staff_tecnico,Miguel Ricaurte Bermúdez,2012,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,0.0,-0.005335400326412683
staff_tecnico,Miguel Ricaurte Bermúdez,2014,15.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,,0.0,-0.013912471262529928
staff_tecnico,Pablo García Silva,2005,102.0,3.0,0.0,99.0,0.029411764705882353,0.0,0.9705882352941176,0.029411764705882353,1.0,0.029411764705882353,0.043573430192684455
staff_tecnico,Pablo García Silva,2006,31.0,1.0,1.0,29.0,0.03225806451612903,0.03225806451612903,0.9354838709677419,0.0,0.0,0.06451612903225806,0.0023457565124423052
staff_tecnico,Pablo García Silva,2007,31.0,3.0,1.0,27.0,0.0967741935483871,0.03225806451612903,0.8709677419354839,0.06451612903225806,0.5,0.12903225806451613,0.02505962559925142
staff_tecnico,Pablo García Silva,2008,99.0,7.0,1.0,91.0,0.0707070707070707,0.010101010101010102,0.9191919191919192,0.06060606060606061,0.75,0.08080808080808081,0.03801770766940539
staff_tecnico,Pablo García Silva,2009,100.0,1.0,7.0,92.0,0.01,0.07,0.92,-0.06,-0.75,0.08,-0.05002950815940094
staff_tecnico,Pablo García Silva,2010,102.0,10.0,1.0,91.0,0.09803921568627451,0.00980392156862745,0.8921568627450981,0.08823529411764706,0.8181818181818182,0.10784313725490197,0.05334665801756916
staff_tecnico,Pablo Pincheira Brown,2010,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.019587202869322983
staff_tecnico,Ricardo Vicuña Poblete,2005,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,0.0,-0.003948181648827389
staff_tecnico,Ricardo Vicuña Poblete,2006,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0011268259217146713
staff_tecnico,Ricardo Vicuña Poblete,2007,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0010875167798337707
staff_tecnico,Ricardo Vicuña Poblete,2009,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,-0.008880278845610906
staff_tecnico,Ricardo Vicuña Poblete,2010,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,0.0,0.0002552838721459215
staff_tecnico,Ricardo Vicuña Poblete,2011,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,0.0,-0.0027585851526050072
staff_tecnico,Ricardo Vicuña Poblete,2012,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,0.0,-0.006910336184714892
staff_tecnico,Ricardo Vicuña Poblete,2013,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,0.0,-0.005983345152148381
staff_tecnico,Ricardo Vicuña Poblete,2014,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,0.0,-0.007916499648026489
staff_tecnico,Rodrigo Alfaro,2015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,-0.008713876801257587
staff_tecnico,Rodrigo Valdés Pulido,2005,61.0,13.0,0.0,48.0,0.21311475409836064,0.0,0.7868852459016393,0.21311475409836064,1.0,0.21311475409836064,0.2098351918923852
staff_tecnico,Rodrigo Valdés Pulido,2006,77.0,7.0,2.0,68.0,0.09090909090909091,0.025974025974025976,0.8831168831168831,0.06493506493506493,0.5555555555555556,0.11688311688311688,0.08625753002560473
staff_tecnico,Rodrigo Valdés Pulido,2007,62.0,8.0,1.0,53.0,0.12903225806451613,0.016129032258064516,0.8548387096774194,0.11290322580645161,0.7777777777777778,0.14516129032258066,0.06995210390480071
staff_tecnico,Sergio Lehmann Beresi,2005,18.0,1.0,0.0,17.0,0.05555555555555555,0.0,0.9444444444444444,0.05555555555555555,1.0,0.05555555555555555,0.03029030126454569
staff_tecnico,Sergio Lehmann Beresi,2006,44.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,,0.0,0.0024185692961928903
staff_tecnico,Sergio Lehmann Beresi,2007,65.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,,0.0,0.0014328058065194533
staff_tecnico,Sergio Lehmann Beresi,2008,92.0,0.0,0.0,92.0,0.0,0.0,1.0,0.0,,0.0,-0.0016966098382457813
staff_tecnico,Sergio Lehmann Beresi,2009,114.0,0.0,0.0,114.0,0.0,0.0,1.0,0.0,,0.0,-0.005046842172383134
staff_tecnico,Sergio Lehmann Beresi,2010,99.0,0.0,0.0,99.0,0.0,0.0,1.0,0.0,,0.0,-0.0008805342947968534
staff_tecnico,Sergio Lehmann Beresi,2011,145.0,0.0,0.0,145.0,0.0,0.0,1.0,0.0,,0.0,-0.0009329540587304308
staff_tecnico,Sergio Lehmann Beresi,2012,91.0,0.0,0.0,91.0,0.0,0.0,1.0,0.0,,0.0,-0.00841968971639637
staff_tecnico,Sergio Lehmann Beresi,2013,80.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,,0.0,-0.013037099912162292
staff_tecnico,Sergio Lehmann Beresi,2014,43.0,0.0,0.0,43.0,0.0,0.0,1.0,0.0,,0.0,-0.01705148643269446
