intervencion_id,meeting_id,fecha,anio,actor,cargo,grupo_actor,topico,keywords,largo_palabras,flag_cotejo,detalle_cotejo,texto
RPM-2011-07-14:4134:1,RPM-2011-07-14,2011-07-14,2011,Manuel Marfán Lewis,Vicepresidente del Banco Central,consejo_votante,debate,debate,17,False,,"El Vicepresidente señor Manuel Marfán sugiere que se utilice la mediana, a fin de eliminar esa distorsión."
RPM-2011-07-14:4182:2,RPM-2011-07-14,2011-07-14,2011,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,staff_tecnico,actividad_interna,actividad_interna,31,False,,"lo cual es confirmado por el señor Claudio Soto, quien acota que las condiciones de oferta están cercanas a cero, lo que significa que no hay cambios respecto del trimestre anterior."
RPM-2011-08-18:4224:2,RPM-2011-08-18,2011-08-18,2011,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,escenario_internacional,escenario_internacional,154,False,,"Al proseguir con su presentación, el señor Sergio Lehmann indica que los CDS de las economías europeas registraron aumentos importantes, particularmente los CDS de los bonos soberanos hasta el momento en que se tomó la decisión de rescatar a Grecia. Agrega que los CDS de Italia y España también alcanzaron niveles en torno a 400 puntos base, pero que disminuyeron una vez que el Banco Central Europeo decidió comprar bonos de ambas economías. Hace notar, además, que los CDS de bancos también registraron un aumento importante y una caída posterior. Informa que, probablemente, se estén produciendo movimientos al alza durante la presente jornada, producto de las turbulencias más recientes y las preocupaciones acerca de los problemas que siguen latentes en el caso de los bancos europeos. A título ejemplar, comenta que los CDS del banco Société Générale, respecto del cual hay hoy día algún grado de cuestionamiento, se mantuvieron en un nivel levemente elevado."
RPM-2011-08-18:4263:1,RPM-2011-08-18,2011-08-18,2011,Sebastián Claro Edwards,Consejero,consejo_votante,actividad_interna,actividad_interna,24,False,,"El Consejero señor Sebastián Claro consulta por las cifras de velocidad de la demanda interna y del PIB, informadas en el IPoM de junio."
RPM-2011-08-18:4272:1,RPM-2011-08-18,2011-08-18,2011,Felipe Larraín Bascuñán,Ministro de Hacienda,ministro_hacienda,decision_tpm,decision_tpm,1352,False,,"El señor Felipe Larraín plantea que el escenario económico se ha vuelto menos benigno desde la Reunión de Política Monetaria de julio pasado. Respecto del escenario internacional, especifica que Estados Unidos ha generado fuertes turbulencias en el mercado, producto de la debilidad de su economía y de la rebaja de la clasificación crediticia desde AAA a AA+ por parte de Standard & Poor’s, y porque a pesar de que se elevó el techo de la deuda, existen serias dudas respecto de la intensidad y plazos de ejecución del ajuste fiscal anunciado por dicho país. En este contexto, destaca que la Reserva Federal ha optado por una mayor agresividad, afirmando en la última reunión que la tasa de política monetaria se mantendría en sus niveles actuales al menos hasta mediados de 2013. Con respecto a Europa, indica que las tensiones financieras en algunas economías altamente endeudadas siguen presentes y han generado algún grado de contagio sobre otras economías que hasta ahora no presentaban problemas, debido a la elevada conexión interregional del sistema financiero. De esta forma, comenta que se ha pasado de un escenario en que el problema fiscal se circunscribía a economías de la periferia europea a otro en que las economías del centro de Europa empiezan a mostrar signos de alto riesgo. Hace presente que esto se ha traducido en que los CDS a 5 años han subido fuertemente en Francia y Alemania, pasando de niveles promedio de 41 y 79 puntos base en junio, respectivamente, a 79 y 153 puntos base en la actualidad. El Ministro de Hacienda subraya que debido a la fragilidad de la situación, el Banco Central Europeo decidió comprar bonos soberanos a Italia y España, mediante intervenciones en el mercado secundario. Por último, menciona que en China, la cifra de inflación de julio en doce meses se ubicó en 6,5%, su mayor nivel desde junio de 2008, pero que las caídas observadas en los precios de los commodities han alejado por el momento el riesgo de nuevas alzas en la tasa rectora. Por otra parte, resalta que el crecimiento económico se mantiene sólido, alcanzando un 9,6% en el primer semestre. En consecuencia, el señor Ministro de Hacienda estima que este es un escenario en que se han intensificado las turbulencias en la economía internacional y emergen mayores riesgos de una desaceleración mundial, y donde el elemento de mayor riesgo es la Zona Euro y, en menor medida, Estados Unidos. Sostiene que este escenario, en el corto plazo, se ha traducido en una notoria disminución de los precios de los commodities, en especial del petróleo. Por otro lado, plantea que el escenario interno muestra que la actividad económica exhibe aún un elevado dinamismo. De hecho, precisa que el crecimiento de 8,4% en el primer semestre revela un mayor dinamismo que lo delineado por los analistas y el mercado en general. Sin perjuicio de ello, advierte que los datos de demanda agregada muestran desaceleraciones importantes, tanto en el consumo como en la inversión. Al respecto, indica que las cuentas nacionales publicadas durante la presente jornada muestran que el consumo privado se desacelera desde una tasa de variación anual de más de 13% en el primer trimestre de este año a un 9,6% en este segundo trimestre, esperándose que esta tendencia se mantenga para ir convergiendo cerca del crecimiento de tendencia de la economía a fines de año. Hace presente, además, que algo similar se observa en el caso de las importaciones de bienes y servicios, que se desaceleran en un ritmo de 21,2% en el primer trimestre a cerca del 15% en el segundo. Asimismo, comenta que los índices de expectativas, que entregan cierta información acerca del comportamiento futuro del consumo privado, muestran también moderación. De hecho, precisa que el IPEC ha disminuido durante 2011, ubicándose en 36,6 puntos en julio, lo que implica una importante disminución desde los 44,7 puntos de enero, en tanto que el subíndice de expectativas de consumo de artículos para el hogar se ubicó en 55,1 puntos en julio, lo que contrasta con los 62,8 puntos de enero. El señor Felipe Larraín manifiesta que todo ello se ha traducido en que las presiones inflacionarias siguen bajo control y, más aún, que las expectativas de inflación se han ido moderando significativamente, acercándose rápidamente al centro del rango meta del Banco Central. Sobre el particular, especifica que en julio se registró una cifra de inflación de 0,1% mensual y de 2,9% en doce meses, lo que implica una importante moderación desde la cifra de 3,4% de julio. Añade que el IPCX registró un aumento mensual de 0,2%, mientras que el IPCX1 mostró un 0,1%, con lo que las mediciones de doce meses se ubican en 1,9 y 1,4%, respectivamente. Por otra parte, menciona que las expectativas de inflación para el año 2011 se han ajustado a la baja. Informa que, de acuerdo con la Encuesta de Expectativas Económicas de agosto, la inflación esperada para 2011 se ubica en 3,6%, inferior al 4% de la encuesta de julio, y que para el año 2012, las expectativas ubican la cifra en 3%, inferior al 3,3% del mes previo. De igual forma, comenta que las expectativas de inflación medidas a través de las compensaciones inflacionarias muestran importantes reducciones. En efecto, precisa que las tasas de mercado de los BCP y BCU a 2 años arrojan en la actualidad un valor de 2,66%, siendo inferior al 3,1% promedio de julio, y bastante menor a los niveles de 4,6% de comienzos de marzo. Como elemento adicional en el análisis, el señor Ministro de Hacienda reitera el compromiso de su Ministerio de normalizar la política fiscal y, de esta forma, contribuir a frenar las presiones inflacionarias. Expresa que, recientemente, ha reafirmado el compromiso de esa Secretaría de Estado de converger a un déficit estructural de 1% del PIB en el año 2014, pero además ha indicado que una de las metas es que el crecimiento del gasto público sea menor al del PIB. Enfatiza que estos criterios forman una carta de navegación que lleva a la normalización de la política fiscal. Agrega que tal como se indicó en la Reunión anterior, las proyecciones del Ministerio tienen como escenario central que el gasto fiscal crezca 4,6% en el año 2011, inferior al 5,5% proyectado en el Informe de Finanzas Públicas de octubre del año 2010. Además, recuerda que la relación gasto público a PIB, medida a precios corrientes, que se ubicó en 24,8% en el año 2009, pasó a 23,5% en el año 2010, proyectándose, por el momento, que disminuya a 22,5% en el presente año. Puntualiza que durante el primer trimestre de 2011, dicha razón se ubicó en solo 19,8% y que en el segundo pasó a 20,6%. De esta forma, expresa que el Ministerio de Hacienda no solo ha indicado su intención de normalizar la política fiscal, sino que está exhibiendo claramente en los datos que esto se está cumpliendo. El señor Felipe Larraín señala que a juicio de esa cartera, la tasa rectora debiera mantenerse en el nivel actual, manteniendo una pausa en el proceso de normalización de la política monetaria y validando, de esta manera, las expectativas del mercado. Sostiene que en un contexto de moderación del panorama inflacionario externo y fuerte disminución de las expectativas inflacionarias internas, se evita una potencial desaceleración futura de la economía. Más aún, hace presente que el escenario internacional sugiere hoy una desaceleración en el crecimiento mundial, consistente con que las tasas de política monetaria en los países desarrollados se mantengan bajas por un período prolongado, lo que entrega un nuevo argumento para mantener la tasa rectora en Chile, evitando así un desalineamiento respecto al resto del mundo y, por ende, una mayor presión sobre el tipo de cambio. Además, señala que el Ministerio de Hacienda estima que es necesario quitar el sesgo restrictivo a la política monetaria de los Comunicados anteriores, en la medida que el escenario internacional se ha vuelto altamente volátil y con riesgos de una desaceleración importante, de forma de permitir mayor flexibilidad en el uso del instrumental monetario en caso de ser necesario en el corto plazo."
RPM-2011-10-13:4376:1,RPM-2011-10-13,2011-10-13,2011,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,staff_tecnico,mercados_financieros,mercados_financieros,562,False,,"El señor Claudio Soto responde que hay dos componentes, uno transitorio y otro de carácter más persistente. Precisa que ambos están afectando el tercer trimestre, mientras que solo el componente persistente está incidiendo en el cuarto. En segundo lugar, comenta que si bien en el tercer trimestre hay elementos puntuales que inciden en algunos sectores, ellos impactan a otros sectores, dado los ordenamientos que hay en la matriz productiva. A modo de ejemplo, menciona que el sector transporte se ve directamente afectado por minería y que la parte de servicios se vincula, de alguna manera, con el comercio. Indica que a ello se suma también una desaceleración marginal, que puede llegar a ser más persistente. Por último, destaca que la proyección interna para el presente año y el próximo constituye la primera corrección a la baja desde el año 2009 y que es coherente, además, con lo que refleja la Encuesta de Expectativas Económicas. El señor Claudio Soto prosigue con su presentación, refiriéndose a la inflación. Al respecto, señala que el dato de IPC de septiembre fue de 0,5%, en línea con lo proyectado internamente y con lo anticipado por el mercado. Agrega que en términos de la composición del IPC, destaca la menor contribución de los alimentos X1, que anteriormente habían tenido una incidencia relevante en el IPC. De hecho, precisa que aquellos que suben de precio caen en porcentaje, mientras que los que presentan reducciones aumentan de manera importante, lo que es bastante coherente con lo observado en los precios internacionales de alimentos y de granos y cereales. Resalta que lo anterior indicaría eventuales menores presiones inflacionarias en adelante de parte de este componente subyacente. El señor Claudio Soto plantea que las sorpresas negativas provenientes de la parte de alimentos se compensaron con las sorpresas en los alimentos perecibles, específicamente frutas y verduras, así como con la trayectoria de los combustibles durante el mes, influida, a su vez, por la depreciación del peso. Hace presente que la parte combustible tiene un impacto transitorio en la proyección del IPC, mientras que la de perecibles tendría un efecto más persistente, dado que los niveles de precios están más altos. Agrega que se ha supuesto que los perfiles de precios se mantendrán, pero con niveles más altos; por lo tanto, habría una mayor incidencia en la parte de perecibles en adelante. En cuanto a la nueva proyección que expondrá a continuación, hace el alcance que supone un tipo de cambio de $520, que es el supuesto metodológico utilizado habitualmente, y que corresponde al promedio de los diez días anteriores al momento del cierre de las proyecciones. Destaca que, en esta oportunidad, este valor está claramente desfasado con el tipo de cambio spot, por lo que tiende a sesgar la proyección e incide principalmente en la variación de un mes. Con ello, entonces, indica que el perfil de la nueva proyección, comparada con lo proyectado en la RPM pasada, muestra algo más de inflación en los próximos dos meses, pero hacia comienzos del próximo año vuelve a tener las tasas de variación anticipadas en la Reunión anterior, lo que confirmaría que el impacto del mayor precio de los combustibles por tipo de cambio sería más bien transitorio. Añade que hay una corrección a la baja en los componentes Resto, que se explica por menores presiones inflacionarias derivadas fundamentalmente de la parte X1 de alimentos."
RPM-2011-10-13:4392:1,RPM-2011-10-13,2011-10-13,2011,Sebastián Claro Edwards,Consejero,consejo_votante,decision_tpm,decision_tpm,925,False,,"El Consejero señor Sebastián Claro plantea que las últimas semanas han sido de gran volatilidad en los mercados internacionales. En su opinión, destacan tres temas. En primer término, la ya larga inquietud sobre la recuperación de Estados Unidos y la velocidad que ello va a tener en los próximos trimestres; en segundo término, las tensiones en los mercados de deuda en Europa y su impacto sobre el sistema bancario; y, por último, la inquietud sobre la situación financiera de los bancos en China y sus implicancias sobre su capacidad de mantener altas tasas de crecimiento en un contexto de debilidad sostenida de los países desarrollados. Destaca que lo anterior ha contribuido con fuerza a la corrección de las expectativas de crecimiento para el próximo año en el mundo, a una corrección de los precios de los commodities y, en general, a cambios importantes de precios de activos. Hace notar que esto ha sido especialmente claro desde la última RPM, donde la volatilidad de las monedas, de las bolsas y del precio del cobre ha sido especialmente aguda. A juicio del Consejero señor Sebastián Claro, existen fundadas razones para suponer que más allá de la volatilidad de corto plazo, en las últimas semanas se ha ido confirmando un panorama donde la debilidad de los países desarrollados será prolongada. Al respecto, indica que en el corto plazo, la discusión ha estado centrada en la capacidad de Europa para superar la crisis financiera, lo que podría tener repercusiones importantes sobre el crecimiento en el mundo en los próximos trimestres. No obstante, expresa que más allá de cómo se solucione este asunto —tema que por cierto constituye hoy el principal foco de riesgo para la trayectoria macroeconómica de la economía chilena—, los antecedentes apuntan a una sostenida debilidad de los países desarrollados, lo que abre una inquietud acerca de la capacidad de las economías en desarrollo para mantener un desacople más permanente de esta situación. En su opinión, esto incluye, por cierto, a Chile, y determina a grandes rasgos las perspectivas para la política monetaria en los próximos trimestres. Al continuar, el Consejero señor Sebastián Claro hace presente que en el plano interno, la volatilidad y la incertidumbre externa se ha reflejado especialmente en los precios de algunos activos, con una corrección a la baja en las expectativas de crecimiento hacia el próximo año. En este sentido, comenta que la inflación se ha mantenido en un rango esperado en torno a 3% y que, más allá de los vaivenes en precios específicos, se espera que esto continúe por los próximos trimestres. Añade que otros indicadores dan señales mixtas, ya que el mercado laboral todavía da cuenta de un alto dinamismo y las importaciones continúan dinámicas. Por otro lado, menciona que si bien el crédito también continúa dinámico, también es posible observar una mayor estrechez en el otorgamiento de crédito bancario y en el acceso al financiamiento por parte de algunas compañías en el mercado de capitales. A su juicio, la trayectoria de las tasas largas, como se discutió en el curso de la mañana, da cuenta eventualmente de muchos fenómenos que podrían estar explicando la fuerte caída en las tasas de los BCP y BCU a 5 y 10 años, pero también dan cuenta de una preferencia marcada por papeles libres de riesgo que refleja en parte esta tensión que está viviendo el sistema financiero. Califica, obviamente, ese statement sin mayor gravedad. El Consejero señor Sebastián Claro sostiene que, en general, estos antecedentes muestran que a pesar que las señales de deterioro externo son claras, aunque con vaivenes, todavía no se han traducido en un cambio notorio en las condiciones internas. No obstante ello, expresa que los últimos registros de actividad han sido algo menores que lo esperado, lo que da cuenta de la natural normalización de las condiciones internas, así como de las menores perspectivas externas que han llegado de las noticias del exterior, lo que va condicionando un panorama de algo menor dinamismo de la economía chilena. Manifiesta que ello reafirma la opción de hoy de mantener la tasa de política monetaria en 5,25%. A su juicio, innovar y bajar la tasa podría parecer prematuro, toda vez que los eventos más críticos en el exterior están en desarrollo y las condiciones internas no dan cuenta de un marcado deterioro. Cree, sin embargo, que los antecedentes que se han acumulado en los últimos meses permiten descartar con alta probabilidad un alza futura de las tasas de interés y que más bien van configurando un panorama donde resulta más claro pensar que el próximo movimiento debiera ser a la baja, aunque no resulta claro visualizar el momento preciso de este movimiento, ni tampoco su profundidad. Es por ello que concuerda con la visión de la Gerencia de División Estudios en cuanto a que no es deseable establecer un claro sesgo a la baja que anticipe una reducción de la TPM en la próxima Reunión. Sin embargo, expresa concordar también con lo manifestado en la Minuta de Opciones de manera no oblicua —esas son palabras suyas— de mencionar explícitamente que “los riesgos negativos para el escenario externo se han identificado y que la mantención o profundización de las tendencias podrían llevar a revisar la evolución de la política monetaria”. En otras palabras, señala que no se puede descartar que un mayor deterioro externo o interno pueda llevar a una modificación de la política monetaria aún en el corto plazo. En mérito de lo expuesto, el Consejero señor Sebastián Claro manifiesta que su voto es por mantener la TPM en 5,25%."
RPM-2011-11-15:4413:2,RPM-2011-11-15,2011-11-15,2011,Luis Óscar Herrera Barriga,Gerente de División Estudios,staff_tecnico,riesgos,debate,36,False,,El Gerente de División Estudios acota que la OCDE ha estimado que no llegar a acuerdo significará un ajuste fiscal de 2 puntos del PIB en el año 2012 y de 3 puntos en el 2013.
RPM-2011-11-15:4419:1,RPM-2011-11-15,2011-11-15,2011,José De Gregorio Rebeco,Presidente del Banco Central,consejo_votante,riesgos,debate,20,False,,El Presidente señor José De Gregorio manifiesta su extrañeza respecto del comportamiento del precio del petróleo y de la gasolina.
RPM-2011-11-15:4428:1,RPM-2011-11-15,2011-11-15,2011,José De Gregorio Rebeco,Presidente del Banco Central,consejo_votante,riesgos,debate,194,False,,"El Presidente señor José De Gregorio señala que Europa tiene dos escenarios. Indica que el primero considera que esa región explota y afecta a todo el mundo, e incluye el default de Grecia y que Italia no logra financiarse. Señala que en el segundo contempla que durante los próximos dos años se declarará que la situación de Europa es muy delicada. En su opinión, si bien Europa atraviesa por una situación muy compleja, no explotará, porque con el plan anunciado, todo va ir detrás de la curva. Sostiene que los problemas comenzarán a solucionarse una vez que el Banco Central Europeo adquiera la deuda de los países más comprometidos, lo cual ocurrirá cuando Alemania determine que se alcanzó una situación límite. Destaca que el mundo no será inmune a un escenario en que Europa se encuentre hundida por un período de dos años. De hecho, precisa que Asia ya está sintiendo los efectos de los problemas europeos, más que Latinoamérica, y que hay bastante mayor preocupación por el impacto que está teniendo en el comercio. Hace presente que los próximos dos años serán de bajo crecimiento, de muchas amenazas y mucho riesgo de cola."
RPM-2011-11-15:4433:2,RPM-2011-11-15,2011-11-15,2011,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,inflacion,otros,116,False,,"El Gerente de Análisis Internacional prosigue con su presentación, indicando que el mercado laboral continúa bastante estrecho. Al respecto, informa que la creación mensual de empleo ha alcanzado, en promedio, a alrededor de 20.000 puestos de trabajo en los últimos meses, lo cual está bastante en línea con lo que es una expansión de tendencia del mercado laboral. Destaca que ello ha mantenido una presión en los salarios, que se han incrementado en torno a 3% real en el margen, y constituye uno de los factores que da cuenta del dinamismo actual del consumo, que si bien exhibe una atenuación en sus tasas de crecimiento interanuales, siguen siendo bastante elevadas, alcanzando niveles en torno a 8%."
RPM-2011-11-15:4434:1,RPM-2011-11-15,2011-11-15,2011,Manuel Marfán Lewis,Vicepresidente del Banco Central,consejo_votante,riesgos,debate,34,False,,"El Vicepresidente señor Manuel Marfán repara en la revisión de las proyecciones del sector agrícola, que no crecería 6,7% en el tercer trimestre como estaba previsto, sino que solo lo haría en un 3,2%."
RPM-2011-11-15:4444:3,RPM-2011-11-15,2011-11-15,2011,Rodrigo Vergara Montes,Consejero,consejo_votante,riesgos,debate,10,False,,El Consejero señor Rodrigo Vergara consulta también por el Transantiago.
RPM-2011-11-15:4456:2,RPM-2011-11-15,2011-11-15,2011,José De Gregorio Rebeco,Presidente del Banco Central,consejo_votante,decision_tpm,decision_tpm,21,False,,"El Presidente agradece la presentación del Consejero señor Enrique Marshall y, a continuación, concede la palabra al Vicepresidente señor Manuel Marfán."
RPM-2011-12-13:4461:1,RPM-2011-12-13,2011-12-13,2011,Rodrigo Vergara Montes,Presidente del Banco Central,consejo_votante,apertura_cierre,apertura_cierre,89,False,,"El Presidente señor Rodrigo Vergara da inicio a la Reunión de Política Monetaria N° 179, indicando que, de conformidad con el Reglamento que rige estas Sesiones, fija la Reunión de Política Monetaria correspondiente al mes de junio de 2012 para el día 14 de ese mes. El Presidente señor Rodrigo Vergara informa que el señor Ministro de Hacienda señor Felipe Larraín no asistirá a la presente Sesión y, a continuación, da paso a la presentación del escenario externo, a cargo del Gerente de Análisis Internacional señor Sergio Lehmann. i"
RPM-2011-12-13:4466:1,RPM-2011-12-13,2011-12-13,2011,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,escenario_internacional,escenario_internacional,529,False,,"El señor Sergio Lehmann continúa con su presentación, señalando que en materia de tasas de interés destaca la estabilidad de aquellas a 2 años, particularmente en Estados Unidos, donde no hay suficiente espacio para la política monetaria. Añade que la tasa a 10 años se ha movido con ciertos vaivenes y que hoy supera ligeramente el nivel registrado al cierre de la RPM anterior. Con respecto a la política monetaria, comenta que varias economías reanudaron sus procesos de reducción de tasas. Al respecto, destaca las rebajas de 50 y 40 puntos base acordadas por Brasil y Dinamarca, respectivamente, así como la de 25 puntos base establecida por el Banco Central Europeo, Australia, Tailandia e Israel. Por el contrario, menciona que Hungría aumentó su tasa en 50 puntos base, y que Colombia lo hizo en 25 puntos base, preocupada por las presiones inflacionarias. En cuanto a las trayectorias de tasas rectoras, especifica que en América Latina y Asia se observa una política con algún grado de mayor impulso monetario, mientras que en Europa emergente no se registran mayores cambios. Agrega que en las economías desarrolladas, los cambios son bastante marginales, salvo en el Reino Unido, respecto del cual se esperó un alza hacia el año 2013, pero hoy se proyecta que mantendrá su tasa de instancia en 0,5% durante todo el período 2012 - 2013. En relación con las paridades, resalta la apreciación del dólar, de 1,3%, en un contexto en que se registraron movimientos de fondos hacia esa moneda, como refugio frente al escenario de mayor incertidumbre. Resalta también la depreciación del euro, que alcanzó a 3%, en línea con la percepción de una incertidumbre persistente y con una política monetaria que da cuenta de una mayor expansividad. Acota que otras monedas emergentes también se han depreciado, como es el caso del rand, el real y el rublo. Respecto de los indicadores económicos, hace presente que Estados Unidos exhibe registros ligeramente mejores que lo anticipado, particularmente los referidos a producción industrial e ISM. No obstante, manifiesta que habría percepciones algo más negativas en cuanto a consumo personal, precios de viviendas y creación de empleo, debido a que sus registros fueron inferiores a lo esperado. Informa que la Eurozona presenta una situación mixta. Precisa que en Alemania, si bien la cifra de clima empresarial sorprendió positivamente al resultar algo mejor que lo percibido, se mantiene en niveles relativamente bajos en términos históricos. Agrega que en Japón y China los datos también son mixtos. Indica, además, que la confianza del consumidor ha tendido a deteriorarse de manera más sistemática, en especial en las economías emergentes. Con respecto a la producción industrial, destaca que la de economías emergentes registra una desaceleración importante. Hace notar que Tailandia constituye un caso excepcional, por cuanto su producción industrial se ha contraído de manera significativa producto de las grandes inundaciones que han afectado a ese país. Agrega que el dato marginal para Malasia es particularmente negativo, golpeado también por este fenómeno climático, y que a ello se suman las caídas en India, Taiwán y República de Corea. En cuanto a América Latina, precisa que Brasil exhibe caídas, mientras que Argentina y México figuran sin mayores cambios."
RPM-2011-12-13:4502:3,RPM-2011-12-13,2011-12-13,2011,Consejo del Banco Central de Chile,Consejo,consejo_entidad,inflacion,otros,13,False,,"Siendo las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 179."
RPM-2012-01-12:4528:1,RPM-2012-01-12,2012-01-12,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,consejo_votante,riesgos,debate,15,False,,El Vicepresidente señor Manuel Marfán pregunta si estos indicadores constituyen una especie de indicadores líder.
RPM-2012-01-12:4537:2,RPM-2012-01-12,2012-01-12,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,staff_tecnico,riesgos,debate,535,False,,"El señor Lehmann señala que el alza de los precios de granos y cereales, fundamentalmente en las últimas dos o tres semanas, explica principalmente el aumento de los precios de alimentos y del índice agregado de granos y cereales de Goldman Sachs. No obstante, destaca que también se observan caídas en el precio de otros alimentos en los mercados internacionales, como es el caso del azúcar y la leche, que atenúan el resultado del indicador agregado FAO de alimentos. Con respecto al precio de los metales, precisa que el promedio de los últimos tres días da cuenta de un cierto predominio de caídas, excepto en el caso del níquel y aluminio. Reitera que el índice FAO registra un aumento en lo más reciente, donde predomina el comportamiento de granos y cereales. De todas maneras, hace el alcance que el índice para el mes de diciembre publicado en la presente jornada, corresponde al promedio de diciembre versus el de noviembre y, por lo tanto, no captura los movimientos más recientes que se han observado. En relación con los futuros, menciona que el precio del petróleo Brent tiene un perfil algo más alto que el considerado en el IPoM de diciembre, mientras que la trayectoria futura del precio del cobre registra un ligero movimiento a la baja. A continuación, el señor Sergio Lehmann se refiere especialmente al petróleo, habida consideración de las tensiones crecientes entre Irán y Occidente. Por esta razón, exhibe los gráficos que se contienen en la lámina N° 36 de la presentación, que tratan de recoger la lectura que los mercados pudiesen tener al respecto. En primer término, comenta el gráfico relativo a la volatilidad de las opciones del petróleo WTI que se transan a seis meses —que constituye una suerte de VIX del precio del petróleo—, y que da cuenta de un aumento importante a mediados del año 2011, asociado básicamente a las tensiones en Europa. Hace notar que las amenazas, que fueron tal vez algo más marcadas y que fueron leídas como creíbles por los mercados financieros un par de semanas atrás, se reflejan en un aumento de esta volatilidad, pero de una manera menos pronunciada que la observada en los períodos de alta tensión en dichos mercados. Agrega que en lo más reciente, se advierte una cierta caída en la volatilidad implícita de estos instrumentos, reflejando una baja credibilidad sobre la posibilidad de que Irán cierre el Estrecho de Ormuz. Sin perjuicio de ello, destaca que la incertidumbre respecto del precio del petróleo en los meses venideros es bastante significativa. En segundo lugar, y para finalizar, se refiere a los gráficos de la derecha, que consideran el precio spot del petróleo y una función de distribución construida sobre la base de la volatilidad implícita de las opciones a 3 meses, todo ello tomado de un ejercicio que realiza el Deutsche Bank. De acuerdo con ello, indica que si bien el precio a tres meses se concentra en un valor de US$ 100, la dispersión es bastante importante y aumenta de manera muy significativa al observar las proyecciones a doce meses, anticipando que la probabilidad de que el precio del petróleo llegue a alrededor de US$130 o US$ 150 es bastante alta."
RPM-2012-01-12:4559:1,RPM-2012-01-12,2012-01-12,2012,Enrique Marshall Rivera,Consejero,consejo_votante,riesgos,debate,196,False,,"El Consejero señor Enrique Marshall se refiere a los episodios de tensión de diciembre último. Sobre el particular, destaca que una evaluación más en perspectiva de lo acontecido en el sistema bancario, lo lleva a concluir que el sistema está funcionando con bastante normalidad y que, además, se observa un grado mayor de cautela y de prudencia, como lo refleja la encuesta de condiciones crediticias. Enfatiza que, a su juicio, ello es razonable y sano. El segundo lugar, se refiere a los spreads, a los márgenes y primas por riesgo en Chile y el mundo. Al respecto, expresa que, en el pasado, las primas prácticamente desaparecieron en el mundo entero, lo cual significó, de alguna manera, un fracaso del mercado, porque si en algún momento Grecia pagó lo mismo que Alemania, eso significa que el mercado no percibió la información o esta fue ocultada. Señala que en respuesta a ello, necesariamente habrá más regulaciones. Expresa que su sugerencia apunta a ser cautelosos a la hora de extraer conclusiones muy definitivas respecto de los movimientos que se puedan estar apreciando en los mercados y también al momento de evaluar los riesgos y de comparase con referentes inadecuados."
RPM-2012-02-14:4615:1,RPM-2012-02-14,2012-02-14,2012,Joaquín Vial Ruiz-Tagle,Consejero,consejo_votante,actividad_interna,actividad_interna,39,False,,"El Consejero señor Joaquín Vial consulta si la caída que exhiben los inventarios como porcentaje del PIB, desde el último trimestre del año pasado, obedece a una razón de oferta o demanda y si ella es de carácter transitorio."
RPM-2012-02-14:4640:1,RPM-2012-02-14,2012-02-14,2012,Felipe Larraín Bascuñán,Ministro de Hacienda,ministro_hacienda,escenario_internacional,actividad_interna,34,False,,El Ministro de Hacienda señor Felipe Larraín expresa sus felicitaciones al Vicepresidente señor Manuel Marfán y al nuevo Consejero señor Joaquín Vial y les desea el mayor éxito en el ejercicio de dichos cargos.
RPM-2012-03-15:4713:1,RPM-2012-03-15,2012-03-15,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,staff_tecnico,actividad_interna,actividad_interna,36,False,,"El señor Luis Óscar Herrera acota que lo mismo es válido para el período anterior, donde la mayor parte del repunte de la demanda se concentró también en las compras de durables e importaciones de capital."
